,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill
1297,401434,3358777,Kar13,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401434.0,,5.0,18.0,"REPLICATE>BLOCK>PLOT:401434,REPLICATE>BLOCK:10,REPLICATE:1",rainfed,5919.6056124384,226.8164705882,"71,9479437137","71,9479437137",13.4266405229,255,310,150,"0,00000000000",2013,,,,,,,,,,,
1298,3196water_regimewatered,3339280,Kar13,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,watered,307.5041070467,68.9420564237,69.3581827765,260.7747295912,4759.9213384113,300.8194352195,135.238231429,,,2013,15.7997170782,19.9901851852,13.569456932,347.579,175.758,850.951,-99.9442570547,-31.2200619966,28.7445691495,33.8998782965,24.1835253241
1299,3196water_regimerainfed,3339034,Kar13,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,305.2208358015,70.4216603999,70.731748443,267.7907646561,5599.4511118665,,147.1481635689,,,2013,15.7997170782,19.8759064327,13.5127978392,347.579,171.659,834.106,-67.766476506,-40.7849065724,28.7445691495,33.8213277195,24.0738734306
1300,400047,3359372,Kar13,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400047.0,,2.0,10.0,"REPLICATE>BLOCK>PLOT:400047,REPLICATE>BLOCK:11,REPLICATE:1",watered,4326.0188087774,270.7747058824,"67,2869986061","70,3107674332",11.7137647059,275,310,145,"-3,02376882710",2013,,,,,,,,,,,
1301,401790,3359160,Kar13,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401790.0,,11.0,50.0,"REPLICATE>BLOCK>PLOT:401790,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,5269.8412698413,288.0294117647,"70,3107674332","67,2869986061",15.1786928105,290,335,160,"3,02376882710",2013,,,,,,,,,,,
1302,401327,3358666,Kar13,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401327.0,,3.0,19.0,"REPLICATE>BLOCK>PLOT:401327,REPLICATE>BLOCK:5,REPLICATE:2",rainfed,4532.5203252033,268.5741176471,"70,3107674332","70,3107674332",12.1731764706,280,320,170,"0,00000000000",2013,,,,,,,,,,,
1303,401514,3358863,Kar13,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401514.0,,6.0,11.0,"REPLICATE>BLOCK>PLOT:401514,REPLICATE>BLOCK:12,REPLICATE:1",rainfed,5402.9108981186,247.6014117647,"77,5944548711","77,5944548711",13.3776836601,225,280,130,"0,00000000000",2013,,,,,,,,,,,
1304,400475,3359852,Kar13,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400475.0,,17.0,27.0,"REPLICATE>BLOCK>PLOT:400475,REPLICATE>BLOCK:35,REPLICATE:2",watered,4019.6078431373,261.144,"68,6907212253","67,2869986061",10.4969647059,255,310,160,"1,40372261920",2013,,,,,,,,,,,
1305,3197water_regimewatered,3339281,Kar13,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,watered,310.0138173821,68.3075726344,69.5351958032,251.9972900265,4155.9762113773,288.9938191031,156.742089728,,,2013,15.9742113095,19.9492810458,13.569456932,367.668,196.508,850.951,-99.960585901,-31.2200619966,28.9193044534,33.9153324517,24.1835253241
1306,3197water_regimerainfed,3339035,Kar13,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,334.1856447076,70.008868396,69.3807414933,278.0548573429,5142.8866355101,,157.0705474284,,,2013,15.9742113095,19.9492810458,13.5818645059,367.668,175.758,844.632,-68.0582590612,-41.5892559663,28.9193044534,33.9153324517,24.2076404511
1307,400395,3359793,Kar13,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400395.0,,16.0,3.0,"REPLICATE>BLOCK>PLOT:400395,REPLICATE>BLOCK:6,REPLICATE:2",watered,4118.3574879227,228.5929411765,"67,2869986061","67,2869986061",9.4142745098,265,315,145,"0,00000000000",2013,,,,,,,,,,,
1308,400238,3359625,Kar13,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400238.0,,10.0,14.0,"REPLICATE>BLOCK>PLOT:400238,REPLICATE>BLOCK:18,REPLICATE:1",watered,3803.1550068587,262.7068235294,"70,3107674332","71,9479437137",9.9911477124,230,270,130,"-1,63717628050",2013,,,,,,,,,,,
1309,401369,3358712,Kar13,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401369.0,,4.0,48.0,"REPLICATE>BLOCK>PLOT:401369,REPLICATE>BLOCK:8,REPLICATE:3",rainfed,4701.646090535,260.5722352941,"70,3107674332","67,2869986061",12.2511843137,280,345,150,"3,02376882710",2013,,,,,,,,,,,
1310,401336,3358676,Kar13,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401336.0,,3.0,28.0,"REPLICATE>BLOCK>PLOT:401336,REPLICATE>BLOCK:6,REPLICATE:2",rainfed,4954.7844374343,253.4881176471,"70,3107674332","67,2869986061",12.5597898039,265,315,145,"3,02376882710",2013,,,,,,,,,,,
1311,401733,3359101,Kar13,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401733.0,,10.0,8.0,"REPLICATE>BLOCK>PLOT:401733,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,5215.8324458644,248.7797647059,"67,2869986061","67,2869986061",12.9759356863,285,340,165,"0,00000000000",2013,,,,,,,,,,,
1312,3198water_regimewatered,3339282,Kar13,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,watered,297.8968946059,68.4417768998,70.2893909217,240.1669909774,3895.6122580038,279.6605831328,141.8228734533,,,2013,15.9810751029,19.7691111111,13.5127978392,323.431,213.353,834.106,-99.5573313492,-30.2974239688,28.920346035,33.8265622962,24.0738734306
1313,3198water_regimerainfed,3339036,Kar13,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,315.7253766586,70.7648251872,69.2118041288,271.3247675782,5155.2599035242,,147.5517651828,,,2013,15.9810751029,19.871754386,13.569456932,323.431,154.814,850.951,-63.7343127633,-41.5892559663,28.920346035,33.9012541364,24.1835253241
1314,400314,3359697,Kar13,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400314.0,,12.0,23.0,"REPLICATE>BLOCK>PLOT:400314,REPLICATE>BLOCK:30,REPLICATE:2",watered,4565.1402200923,256.1076470588,"68,6907212253","67,2869986061",11.6916732026,245,290,130,"1,40372261920",2013,,,,,,,,,,,
1315,400072,3359411,Kar13,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400072.0,,3.0,16.0,"REPLICATE>BLOCK>PLOT:400072,REPLICATE>BLOCK:21,REPLICATE:1",watered,3727.5213675214,270.6676470588,"67,2869986061","65,7692587506",10.0891943791,230,280,120,"1,51773985550",2013,,,,,,,,,,,
1316,401895,3359272,Kar13,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401895.0,,13.0,47.0,"REPLICATE>BLOCK>PLOT:401895,REPLICATE>BLOCK:26,REPLICATE:3",rainfed,4472.3969252271,252.7912941176,"68,6907212253","68,6907212253",11.3058300654,265,310,145,"0,00000000000",2013,,,,,,,,,,,
1317,401766,3359134,Kar13,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401766.0,,11.0,26.0,"REPLICATE>BLOCK>PLOT:401766,REPLICATE>BLOCK:21,REPLICATE:2",rainfed,4761.9047619048,259.6456470588,"70,3107674332","67,2869986061",12.3640784314,290,335,160,"3,02376882710",2013,,,,,,,,,,,
1318,401522,3358872,Kar13,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401522.0,,6.0,3.0,"REPLICATE>BLOCK>PLOT:401522,REPLICATE>BLOCK:11,REPLICATE:1",rainfed,4354.8922056385,259.6052941176,"75,0251852667","75,0251852667",11.305530719,205,255,100,"0,00000000000",2013,,,,,,,,,,,
1319,3199water_regimewatered,3339283,Kar13,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,watered,316.0591303676,68.2044828792,67.6396857983,226.9275999764,4069.1199659449,272.9437453864,123.2435210487,,,2013,16.1251005747,19.9056296296,13.6556111709,386.322,179.445,868.014,-101.8703306878,-32.1253089066,29.0233167227,34.1128562829,24.2971437897
1320,3199water_regimerainfed,3339037,Kar13,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,322.455121395,68.812948998,68.06011928,261.1554988266,4547.8641791484,,136.3101412088,,,2013,16.1251005747,19.9056296296,13.6556111709,386.322,158.695,868.014,-68.9714814815,-42.3291102538,29.0233167227,34.1128562829,24.2971437897
1321,400329,3359705,Kar13,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400329.0,,13.0,8.0,"REPLICATE>BLOCK>PLOT:400329,REPLICATE>BLOCK:12,REPLICATE:2",watered,4482.496194825,236.7948235294,"70,3107674332","71,9479437137",10.6143189542,255,305,140,"-1,63717628050",2013,,,,,,,,,,,
1322,400200,3359576,Kar13,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400200.0,,8.0,25.0,"REPLICATE>BLOCK>PLOT:400200,REPLICATE>BLOCK:35,REPLICATE:1",watered,4724.9366630474,247.3336470588,"70,3107674332","70,3107674332",11.6863581699,245,295,140,"0,00000000000",2013,,,,,,,,,,,
1323,401477,3358824,Kar13,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401477.0,,6.0,48.0,"REPLICATE>BLOCK>PLOT:401477,REPLICATE>BLOCK:12,REPLICATE:3",rainfed,4742.6340078097,248.9270588235,"70,3107674332","67,2869986061",11.8056993464,285,330,140,"3,02376882710",2013,,,,,,,,,,,
1324,401396,3358741,Kar13,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401396.0,,4.0,21.0,"REPLICATE>BLOCK>PLOT:401396,REPLICATE>BLOCK:7,REPLICATE:2",rainfed,4759.3195801665,243.1078823529,"71,9479437137","65,7692587506",11.5702810458,265,305,130,"6,17868496310",2013,,,,,,,,,,,
1325,401628,3358986,Kar13,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401628.0,,8.0,5.0,"REPLICATE>BLOCK>PLOT:401628,REPLICATE>BLOCK:15,REPLICATE:1",rainfed,5738.644304682,252.492,"70,3107674332","70,3107674332",14.4896177778,270,320,140,"0,00000000000",2013,,,,,,,,,,,
1326,3200water_regimewatered,3339284,Kar13,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,watered,297.7742804747,69.1368203899,69.6526683492,242.4319502359,4676.8103515571,295.9995836875,133.7501925381,,,2013,15.9742113095,19.9492810458,13.569456932,367.668,175.758,850.951,-99.960585901,-31.2200619966,28.9193044534,33.9153324517,24.1835253241
1327,3200water_regimerainfed,3339038,Kar13,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,313.6427919172,72.1467645742,69.8999651205,265.2184298742,5123.6453554893,,132.0563613819,,,2013,15.9742113095,19.8309259259,13.5127978392,367.668,146.045,834.106,-69.8945286195,-40.7849065724,28.9193044534,33.8315593895,24.0738734306
1328,400390,3359761,Kar13,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400390.0,,15.0,3.0,"REPLICATE>BLOCK>PLOT:400390,REPLICATE>BLOCK:5,REPLICATE:2",watered,4171.9077568134,264.8378823529,"65,7692587506","67,2869986061",11.0487921569,235,285,135,"-1,51773985550",2013,,,,,,,,,,,
1329,400134,3359481,Kar13,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400134.0,,5.0,22.0,"REPLICATE>BLOCK>PLOT:400134,REPLICATE>BLOCK:32,REPLICATE:1",watered,3770.1149425287,243.4635294118,"67,2869986061","67,2869986061",9.178854902,255,305,150,"0,00000000000",2013,,,,,,,,,,,
1330,401682,3359045,Kar13,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401682.0,,9.0,50.0,"REPLICATE>BLOCK>PLOT:401682,REPLICATE>BLOCK:18,REPLICATE:3",rainfed,4730.3655446978,244.2636470588,"71,9479437137","70,3107674332",11.5545633987,230,285,125,"1,63717628050",2013,,,,,,,,,,,
1331,401827,3359201,Kar13,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401827.0,,12.0,22.0,"REPLICATE>BLOCK>PLOT:401827,REPLICATE>BLOCK:23,REPLICATE:2",rainfed,3976.9866954333,247.5998823529,"65,7692587506","65,7692587506",9.8470143791,275,315,145,"0,00000000000",2013,,,,,,,,,,,
1332,401217,3358544,Kar13,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401217.0,,1.0,17.0,"REPLICATE>BLOCK>PLOT:401217,REPLICATE>BLOCK:2,REPLICATE:1",rainfed,4192.569870484,263.4847058824,"70,3107674332","68,6907212253",11.0467803922,265,315,140,"1,62004620790",2013,,,,,,,,,,,
1333,3201water_regimewatered,3339285,Kar13,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,watered,307.1409799363,66.2482873696,68.1800946581,229.4806299866,4054.0243880054,277.1510167137,139.6571164569,,,2013,16.1959775641,19.6106878307,13.569456932,274.683,208.993,850.951,-98.2498393802,-31.2200619966,28.9982460275,33.7461697146,24.1835253241
1334,3201water_regimerainfed,3339039,Kar13,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,312.3845655108,69.2092636104,68.2941174745,255.8188466322,4330.8841983707,,139.1359352634,,,2013,16.1959775641,19.6106878307,13.569456932,274.683,175.758,850.951,-59.838981389,-41.5892559663,28.9982460275,33.7461697146,24.1835253241
1335,400409,3359777,Kar13,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400409.0,,15.0,17.0,"REPLICATE>BLOCK>PLOT:400409,REPLICATE>BLOCK:24,REPLICATE:2",watered,3599.7195934105,263.3710588235,"65,7692587506","67,2869986061",9.4806196078,230,285,135,"-1,51773985550",2013,,,,,,,,,,,
1336,400113,3359457,Kar13,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400113.0,,5.0,1.0,"REPLICATE>BLOCK>PLOT:400113,REPLICATE>BLOCK:5,REPLICATE:1",watered,2638.8888888889,233.1783529412,"68,6907212253","71,9479437137",6.1533176471,185,230,110,"-3,25722248840",2013,,,,,,,,,,,
1337,401478,3358825,Kar13,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401478.0,,6.0,47.0,"REPLICATE>BLOCK>PLOT:401478,REPLICATE>BLOCK:12,REPLICATE:3",rainfed,4081.5464587394,277.3821176471,"67,2869986061","64,2677005306",11.32148,270,325,130,"3,01929807550",2013,,,,,,,,,,,
1338,401828,3359202,Kar13,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401828.0,,12.0,21.0,"REPLICATE>BLOCK>PLOT:401828,REPLICATE>BLOCK:23,REPLICATE:2",rainfed,3795.2196382429,277.6687058824,"65,7692587506","65,7692587506",10.5381372549,270,320,120,"0,00000000000",2013,,,,,,,,,,,
1339,401305,3358642,Kar13,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401305.0,,2.0,4.0,"REPLICATE>BLOCK>PLOT:401305,REPLICATE>BLOCK:3,REPLICATE:1",rainfed,4318.4281842818,263.4804705882,"70,3107674332","67,2869986061",11.378214902,270,320,125,"3,02376882710",2013,,,,,,,,,,,
1340,3202water_regimewatered,3339286,Kar13,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,watered,307.5746428839,66.701910597,66.718478308,227.054954001,3260.9145473728,279.5475647614,126.9709955428,,,2013,15.9879540598,19.6401169591,13.6556111709,298.483,191.93,868.014,-99.1730680869,-32.1253089066,28.8116350051,33.83886917,24.2971437897
1341,3202water_regimerainfed,3339040,Kar13,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,339.4161920883,68.5867724511,67.1276411976,255.2577971867,4135.4499736519,,118.4738502453,,,2013,15.9879540598,19.6401169591,13.6556111709,298.483,179.445,868.014,-59.7701979307,-42.3291102538,28.8116350051,33.83886917,24.2971437897
1342,3203water_regimewatered,3339287,Kar13,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,watered,333.9667236638,67.0753971807,64.7514911215,240.5821572409,3954.4726879986,290.6272587171,137.9828436655,,,2013,15.9810751029,19.8533333333,13.6556111709,323.431,191.93,868.014,-99.7382385362,-32.1253089066,28.920346035,33.9550934122,24.2971437897
1343,3203water_regimerainfed,3339041,Kar13,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,362.4256494071,69.5450549313,66.4223190993,243.5910147424,4026.1760865103,,135.7196909495,,,2013,15.9810751029,19.7450326797,13.758673136,323.431,133.2,893.509,-59.9711035696,-42.9952906401,28.920346035,33.7170348581,24.4728482133
1344,400340,3359731,Kar13,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400340.0,,14.0,4.0,"REPLICATE>BLOCK>PLOT:400340,REPLICATE>BLOCK:4,REPLICATE:2",watered,3841.2698412698,259.3376470588,"70,3107674332","71,9479437137",9.9618588235,260,315,150,"-1,63717628050",2013,,,,,,,,,,,
1345,400043,3359408,Kar13,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400043.0,,3.0,14.0,"REPLICATE>BLOCK>PLOT:400043,REPLICATE>BLOCK:11,REPLICATE:1",watered,3895.4248366013,290.8,"68,6907212253","67,2869986061",11.3278954248,255,300,135,"1,40372261920",2013,,,,,,,,,,,
1346,401905,3359283,Kar13,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401905.0,,14.0,52.0,"REPLICATE>BLOCK>PLOT:401905,REPLICATE>BLOCK:28,REPLICATE:3",rainfed,4729.5968534907,274.2310588235,"67,2869986061","67,2869986061",12.9700235294,275,315,145,"0,00000000000",2013,,,,,,,,,,,
1347,401767,3359135,Kar13,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401767.0,,11.0,27.0,"REPLICATE>BLOCK>PLOT:401767,REPLICATE>BLOCK:21,REPLICATE:2",rainfed,4499.354005168,278.1543529412,"70,3107674332","67,2869986061",12.5151490196,300,350,165,"3,02376882710",2013,,,,,,,,,,,
1348,3204water_regimewatered,3339288,Kar13,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,watered,324.5786764446,70.5108458464,71.3990577803,254.5632487981,3838.5429672273,293.0475330117,137.0569741762,,,2013,16.0438938492,20.0393888889,13.3826254376,349.974,196.165,809.6,-99.6364980159,-29.3708618651,29.0991200785,33.9406883466,23.9098914464
1349,3204water_regimerainfed,3339042,Kar13,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,336.9876310919,68.6821959083,68.6154862989,270.2422346764,4623.6090570863,,142.7042997502,,,2013,16.0438938492,19.9901851852,13.569456932,349.974,196.508,850.951,-65.9139968057,-41.5892559663,29.0991200785,33.8998782965,24.1835253241
1350,400276,3359645,Kar13,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400276.0,,11.0,5.0,"REPLICATE>BLOCK>PLOT:400276,REPLICATE>BLOCK:1,REPLICATE:2",watered,3479.3447293447,261.6762352941,"68,6907212253","68,6907212253",9.1046183007,220,260,115,"0,00000000000",2013,,,,,,,,,,,
1351,400073,3359412,Kar13,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400073.0,,3.0,17.0,"REPLICATE>BLOCK>PLOT:400073,REPLICATE>BLOCK:21,REPLICATE:1",watered,3180.636777128,294.2407058824,"64,2677005306","65,7692587506",9.3587281046,245,275,125,"-1,50155822000",2013,,,,,,,,,,,
1352,401908,3359286,Kar13,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401908.0,,14.0,49.0,"REPLICATE>BLOCK>PLOT:401908,REPLICATE>BLOCK:28,REPLICATE:3",rainfed,4016.8448331714,285.376,"67,2869986061","65,7692587506",11.4631111111,270,310,125,"1,51773985550",2013,,,,,,,,,,,
1353,401657,3359018,Kar13,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401657.0,,9.0,25.0,"REPLICATE>BLOCK>PLOT:401657,REPLICATE>BLOCK:17,REPLICATE:2",rainfed,4431.1377245509,276.7091764706,"68,6907212253","67,2869986061",12.2613647059,260,305,130,"1,40372261920",2013,,,,,,,,,,,
1354,401297,3358634,Kar13,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401297.0,,2.0,12.0,"REPLICATE>BLOCK>PLOT:401297,REPLICATE>BLOCK:4,REPLICATE:1",rainfed,3504.873294347,286.7971764706,"70,3107674332","67,2869986061",10.0518776471,260,300,120,"3,02376882710",2013,,,,,,,,,,,
1355,3205water_regimewatered,3339289,Kar13,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,watered,324.2991114881,66.6724824442,68.0068593972,243.3521314331,3276.322561207,277.7277307708,121.8717506231,,,2013,16.2797890947,19.6401169591,13.6556111709,300.406,191.93,868.014,-99.1730680869,-32.1253089066,29.1390110859,33.83886917,24.2971437897
1356,3205water_regimerainfed,3339043,Kar13,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,KWS Karlsruhe 2013,VIRTUAL_TRIAL,,,,,,,,rainfed,338.3223895566,69.0565943838,67.4306254576,251.9495643142,3947.3197874941,,122.0348636273,,,2013,16.2797890947,19.6401169591,13.6689890957,300.406,158.695,861.695,-59.7701979307,-42.3291102538,29.1390110859,33.83886917,24.3224365922
1357,401535,3358887,Kar13,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401535.0,,7.0,11.0,"REPLICATE>BLOCK>PLOT:401535,REPLICATE>BLOCK:14,REPLICATE:1",rainfed,4819.6248196248,239.0442352941,"75,0251852667","75,0251852667",11.5210352941,230,275,135,"0,00000000000",2013,,,,,,,,,,,
1358,401391,3358736,Kar13,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401391.0,,4.0,26.0,"REPLICATE>BLOCK>PLOT:401391,REPLICATE>BLOCK:7,REPLICATE:2",rainfed,4996.4838255978,251.0898823529,"70,3107674332","61,1590379566",12.5456653595,250,290,140,"9,15172947660",2013,,,,,,,,,,,
1359,400285,3359676,Kar13,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400285.0,,12.0,5.0,"REPLICATE>BLOCK>PLOT:400285,REPLICATE>BLOCK:2,REPLICATE:2",watered,4113.7123745819,241.4161176471,"68,6907212253","70,3107674332",9.9311647059,240,285,150,"-1,62004620790",2013,,,,,,,,,,,
1360,400082,3359422,Kar13,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,400082.0,,3.0,26.0,"REPLICATE>BLOCK>PLOT:400082,REPLICATE>BLOCK:30,REPLICATE:1",watered,4113.8211382114,265.2941176471,"70,3107674332","67,2869986061",10.9137254902,245,285,135,"3,02376882710",2013,,,,,,,,,,,
1361,401917,3359294,Kar13,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,KWS Karlsruhe 2013,REPLICATE>BLOCK>PLOT,,,401917.0,,14.0,40.0,"REPLICATE>BLOCK>PLOT:401917,REPLICATE>BLOCK:27,REPLICATE:3",rainfed,4945.7994579946,259.2743529412,"70,3107674332","68,6907212253",12.8231895425,260,295,155,"1,62004620790",2013,,,,,,,,,,,
