,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,TnbL,L10,L12,W10,W12,L11,L13,W11,W13,Check,L9,W9
1334,2720,3345472,Bol12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2720.0,,7.0,42.0,"REPLICATE>BLOCK>PLOT:2720,REPLICATE>BLOCK:13,REPLICATE:3",rainfed,1976.0726074509,199.6235294,"70,2072968504","78,7365616513",3.9447058825,212.4,270.8,105,"-8,52926480090",2012,,,,,,,,,,,,
1335,2450,3345228,Bol12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2450.0,,19.0,26.0,"REPLICATE>BLOCK>PLOT:2450,REPLICATE>BLOCK:38,REPLICATE:2",rainfed,1520.9036367838,183.6569412,"70,2072968504","77,0164465884",2.7932450979,187.4,243,102.6,"-6,80914973800",2012,,,,,,,,,,,,
1336,2247,3345030,Bol12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2247.0,,6.0,12.0,"REPLICATE>BLOCK>PLOT:2247,REPLICATE>BLOCK:12,REPLICATE:1",rainfed,1215.0502400463,161.0378824,"71,890560176","75,3248612185",1.9566911767,207.8,271.2,107.2,"-3,43430104250",2012,,,,,,,,,,,,
1337,1400,3344636,Bol12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1400.0,,21.0,3.0,"REPLICATE>BLOCK>PLOT:1400,REPLICATE>BLOCK:41,REPLICATE:1",watered,2259.4392782315,237.7134118,"68,5802497608","71,890560176",5.3709901958,210.4,264,111.6,"-3,31031041520",2012,,,,,,,,,,,,
1338,1383,3344619,Bol12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1383.0,,38.0,3.0,"REPLICATE>BLOCK>PLOT:1383,REPLICATE>BLOCK:33,REPLICATE:2",watered,1654.7349911701,255.0962353,"68,5802497608","73,5640337939",4.2211666667,215.2,274.2,115.6,"-4,98378403310",2012,,,,,,,,,,,,
1339,3198water_regimewatered,3334416,Bol12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,watered,247.0125149376,68.6627408237,73.3172230384,205.5922884053,1742.9398071356,260.2440464206,106.6539599586,,,2012,,,,,,,,,,,,
1340,3198water_regimerainfed,3334170,Bol12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,178.0329415368,71.3493826781,76.6739397501,201.1017772626,1634.2546898073,258.8328125573,104.5290736569,,,2012,,,,,,,,,,,,
1341,2651,3345403,Bol12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2651.0,,13.0,39.0,"REPLICATE>BLOCK>PLOT:2651,REPLICATE>BLOCK:25,REPLICATE:3",rainfed,2144.6679754322,212.6712941,"68,5802497608","70,2072968504",4.5610931375,219,277.4,109.2,"-1,62704708960",2012,,,,,,,,,,,,
1342,2437,3345204,Bol12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2437.0,,11.0,25.0,"REPLICATE>BLOCK>PLOT:2437,REPLICATE>BLOCK:22,REPLICATE:2",rainfed,2089.2800511429,216.3823529,"70,2072968504","73,5640337939",4.5208333333,202,258,105.2,"-3,35673694350",2012,,,,,,,,,,,,
1343,2165,3344948,Bol12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2165.0,,4.0,8.0,"REPLICATE>BLOCK>PLOT:2165,REPLICATE>BLOCK:8,REPLICATE:1",rainfed,1214.9168397035,201.0014118,"70,2072968504","73,5640337939",2.442,191.8,244.8,98.4,"-3,35673694350",2012,,,,,,,,,,,,
1344,1124,3344318,Bol12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1124.0,,3.0,10.0,"REPLICATE>BLOCK>PLOT:1124,REPLICATE>BLOCK:6,REPLICATE:1",watered,1405.8265580978,266.4614118,"70,2072968504","73,5640337939",3.7459852942,187.4,239,95.6,"-3,35673694350",2012,,,,,,,,,,,,
1345,1463,3344699,Bol12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1463.0,,42.0,1.0,"REPLICATE>BLOCK>PLOT:1463,REPLICATE>BLOCK:41,REPLICATE:2",watered,2541.9463093612,293.0917647,"68,5802497608","68,5802497608",7.4502352958,227,282.4,111.2,"0,00000000000",2012,,,,,,,,,,,,
1346,3199water_regimewatered,3334417,Bol12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,watered,275.23929398,69.5663510249,71.1913688427,203.5173618807,1982.7604385248,256.5511063042,102.4765597591,,,2012,,,,,,,,,,,,
1347,3199water_regimerainfed,3334171,Bol12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,212.0923507837,70.6391060339,72.1657728191,196.3703817563,1745.7165378599,251.570321267,103.0907847991,,,2012,,,,,,,,,,,,
1348,2768,3345541,Bol12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2768.0,,1.0,44.0,"REPLICATE>BLOCK>PLOT:2768,REPLICATE>BLOCK:2,REPLICATE:3",rainfed,874.5129294654,185.7644706,"73,5640337939","83,7022684199",1.6245343138,192.2,243.8,106.2,"-10,13823462600",2012,,,,,,,,,,,,
1349,2478,3345256,Bol12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2478.0,,12.0,27.0,"REPLICATE>BLOCK>PLOT:2478,REPLICATE>BLOCK:24,REPLICATE:2",rainfed,2272.3765423628,210.4094118,"70,2072968504","77,0164465884",4.7812941167,207.6,260.8,100.8,"-6,80914973800",2012,,,,,,,,,,,,
1350,2021,3344782,Bol12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2021.0,,1.0,1.0,"REPLICATE>BLOCK>PLOT:2021,REPLICATE>BLOCK:1,REPLICATE:1",rainfed,1822.666024715,200.2214118,"71,890560176","82,1544940994",3.6493676471,190,241.4,91.6,"-10,26393392340",2012,,,,,,,,,,,,
1351,1417,3344653,Bol12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1417.0,,4.0,3.0,"REPLICATE>BLOCK>PLOT:1417,REPLICATE>BLOCK:7,REPLICATE:1",watered,1296.1915534648,246.168,"70,2072968504","78,7365616513",3.1908088233,175.2,220.4,87.8,"-8,52926480090",2012,,,,,,,,,,,,
1352,1187,3344381,Bol12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1187.0,,24.0,8.0,"REPLICATE>BLOCK>PLOT:1187,REPLICATE>BLOCK:6,REPLICATE:2",watered,2893.3434194678,251.6465882,"70,2072968504","73,5640337939",7.281,212.6,271.8,103.8,"-3,35673694350",2012,,,,,,,,,,,,
1353,3200water_regimewatered,3334418,Bol12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,watered,256.0929846922,70.2956693644,75.4265953437,198.4676039096,2125.9914857795,248.2829642027,95.6383741806,,,2012,,,,,,,,,,,,
1354,3200water_regimerainfed,3334172,Bol12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,198.3696930272,72.427058618,81.156352332,192.36225428,1667.8788228283,247.2427202787,99.7917944722,,,2012,,,,,,,,,,,,
1355,2787,3345560,Bol12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2787.0,,3.0,45.0,"REPLICATE>BLOCK>PLOT:2787,REPLICATE>BLOCK:6,REPLICATE:3",rainfed,1244.5064232826,207.176,"70,2072968504","73,5640337939",2.5783186275,190.4,244.8,100.8,"-3,35673694350",2012,,,,,,,,,,,,
1356,2316,3345067,Bol12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2316.0,,6.0,19.0,"REPLICATE>BLOCK>PLOT:2316,REPLICATE>BLOCK:11,REPLICATE:2",rainfed,1585.3658537245,215.6117647,"70,2072968504","77,0164465884",3.4182352942,184,237,99.6,"-6,80914973800",2012,,,,,,,,,,,,
1357,2156,3344939,Bol12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2156.0,,13.0,8.0,"REPLICATE>BLOCK>PLOT:2156,REPLICATE>BLOCK:26,REPLICATE:1",rainfed,1605.4049358848,204.8875294,"71,890560176","73,5640337939",3.28927451,178.8,229.2,101.2,"-1,67347361790",2012,,,,,,,,,,,,
1358,1282,3344505,Bol12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1282.0,,13.0,6.0,"REPLICATE>BLOCK>PLOT:1282,REPLICATE>BLOCK:25,REPLICATE:1",watered,1735.1017440175,278.4376471,"66,8801572071","73,5640337939",4.8311764708,171,229.6,102.2,"-6,68387658680",2012,,,,,,,,,,,,
1359,1480,3344716,Bol12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1480.0,,25.0,1.0,"REPLICATE>BLOCK>PLOT:1480,REPLICATE>BLOCK:7,REPLICATE:2",watered,1880.2270004977,286.8776471,"68,5802497608","71,890560176",5.3939509792,198.8,251.4,101.2,"-3,31031041520",2012,,,,,,,,,,,,
1360,3201water_regimewatered,3334419,Bol12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,watered,282.551589546,67.9891548287,72.8031707142,182.0387495419,1668.1430892686,242.4212733544,98.6932481067,,,2012,,,,,,,,,,,,
1361,3201water_regimerainfed,3334173,Bol12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,212.485734268,71.1513644151,75.298568323,182.6228842492,1475.8731269834,237.7291275743,102.002610268,,,2012,,,,,,,,,,,,
1362,2769,3345542,Bol12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2769.0,,21.0,45.0,"REPLICATE>BLOCK>PLOT:2769,REPLICATE>BLOCK:42,REPLICATE:3",rainfed,402.7777777198,215.4352941,"70,2072968504","78,7365616513",0.86772549,180.8,236.8,87.4,"-8,52926480090",2012,,,,,,,,,,,,
1363,2454,3345232,Bol12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2454.0,,15.0,26.0,"REPLICATE>BLOCK>PLOT:2454,REPLICATE>BLOCK:30,REPLICATE:2",rainfed,1318.8608777718,224.28,"68,5802497608","73,5640337939",2.9579411767,205.8,268.6,95,"-4,98378403310",2012,,,,,,,,,,,,
1364,2109,3344871,Bol12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2109.0,,18.0,6.0,"REPLICATE>BLOCK>PLOT:2109,REPLICATE>BLOCK:35,REPLICATE:1",rainfed,862.6147516418,215.3075294,"73,5640337939","78,7365616513",1.85727451,194.4,253.2,89.6,"-5,17252785740",2012,,,,,,,,,,,,
1365,1371,3344607,Bol12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1371.0,,8.0,4.0,"REPLICATE>BLOCK>PLOT:1371,REPLICATE>BLOCK:15,REPLICATE:1",watered,1013.7581462313,283.0237647,"70,2072968504","73,5640337939",2.8691764704,179.8,236.4,97.2,"-3,35673694350",2012,,,,,,,,,,,,
1366,1471,3344707,Bol12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1471.0,,34.0,1.0,"REPLICATE>BLOCK>PLOT:1471,REPLICATE>BLOCK:25,REPLICATE:2",watered,2107.2473560931,297.9423529,"66,8801572071","71,890560176",6.2783823542,203,264,98.4,"-5,01040296890",2012,,,,,,,,,,,,
1367,3202water_regimewatered,3334420,Bol12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,watered,291.3549804369,68.4603070477,72.0162096565,196.8500542237,1670.3028698111,259.1499898599,98.6175870664,,,2012,,,,,,,,,,,,
1368,3202water_regimerainfed,3334174,Bol12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,215.1361165483,71.5161418502,76.1969334166,199.0853093204,852.3689125201,260.3420282203,91.9134684535,,,2012,,,,,,,,,,,,
1369,2708,3345460,Bol12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2708.0,,19.0,42.0,"REPLICATE>BLOCK>PLOT:2708,REPLICATE>BLOCK:37,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,1284.1710759267,231.6028235,"65,1850475229","70,2072968504",2.9741764704,177.6,245.2,83.8,"-5,02224932750",2012,,,,,,,,,,,,
1370,2378,3345135,Bol12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2378.0,,7.0,22.0,"REPLICATE>BLOCK>PLOT:2378,REPLICATE>BLOCK:13,REPLICATE:2",rainfed,647.0264316841,192.0687059,"65,1850475229","75,3248612185",1.2427352942,198.4,255,94.6,"-10,13981369560",2012,,,,,,,,,,,,
1371,2077,3344839,Bol12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2077.0,,8.0,4.0,"REPLICATE>BLOCK>PLOT:2077,REPLICATE>BLOCK:15,REPLICATE:1",rainfed,437.2937294075,214.9894844,"66,8801572071","78,7365616513",0.9401355342,180.8,239,83.6,"-11,85640444420",2012,,,,,,,,,,,,
1372,1476,3344712,Bol12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1476.0,,29.0,1.0,"REPLICATE>BLOCK>PLOT:1476,REPLICATE>BLOCK:15,REPLICATE:2",watered,1622.6382081028,288.4898824,"65,1850475229","70,2072968504",4.6811470583,206.2,266.2,91.6,"-5,02224932750",2012,,,,,,,,,,,,
1373,3203water_regimewatered,3334421,Bol12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,watered,291.3024441585,65.1594675021,68.9017019011,197.8699107312,1607.19406281,265.9209347225,89.7542898314,,,2012,,,,,,,,,,,,
1374,3203water_regimerainfed,3334175,Bol12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,211.3214150793,66.6025020092,75.6743660842,185.1444254766,817.9920151918,247.1164579439,89.8133924999,,,2012,,,,,,,,,,,,
1375,2351,3345108,Bol12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2351.0,,13.0,21.0,"REPLICATE>BLOCK>PLOT:2351,REPLICATE>BLOCK:25,REPLICATE:2",rainfed,1459.099264738,228.864,"75,3248612185","77,0164465884",3.3393529413,193.2,241.6,99.8,"-1,69158536990",2012,,,,,,,,,,,,
1376,2155,3344938,Bol12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2155.0,,14.0,8.0,"REPLICATE>BLOCK>PLOT:2155,REPLICATE>BLOCK:28,REPLICATE:1",rainfed,478.6652078737,195.4884706,"70,2072968504","77,0164465884",0.9357352942,184.2,257,95.6,"-6,80914973800",2012,,,,,,,,,,,,
1377,1148,3344342,Bol12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1148.0,,21.0,9.0,"REPLICATE>BLOCK>PLOT:1148,REPLICATE>BLOCK:42,REPLICATE:1",watered,1668.7771351567,284.2042353,"68,5802497608","75,3248612185",4.7427352958,214.4,269.8,135.4,"-6,74461145770",2012,,,,,,,,,,,,
1378,1129,3344323,Bol12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1129.0,,40.0,9.0,"REPLICATE>BLOCK>PLOT:1129,REPLICATE>BLOCK:38,REPLICATE:2",watered,1910.58351102,289.836,"66,8801572071","75,3248612185",5.537558825,224.4,285,112,"-8,44470401140",2012,,,,,,,,,,,,
1379,2770,3345543,Bol12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2770.0,,20.0,45.0,"REPLICATE>BLOCK>PLOT:2770,REPLICATE>BLOCK:40,REPLICATE:2,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,697.0332402132,224.9512941,"70,2072968504","78,7365616513",1.5679852942,193.2,248.4,96,"-8,52926480090",2012,,,,,,,,,,,,
1380,3204water_regimewatered,3334422,Bol12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,watered,286.5500141446,67.7687351739,76.9674905367,214.1712141118,1464.9480497451,270.4662258809,116.6281488643,,,2012,,,,,,,,,,,,
1381,3204water_regimerainfed,3334176,Bol12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,220.8149117536,72.197021535,77.5143311145,197.8637397821,730.1544759822,256.2268881959,97.4501765491,,,2012,,,,,,,,,,,,
1382,2780,3345553,Bol12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2780.0,,10.0,45.0,"REPLICATE>BLOCK>PLOT:2780,REPLICATE>BLOCK:20,REPLICATE:3",rainfed,908.3333334882,209.8823529,"68,5802497608","78,7365616513",1.9064313725,199.4,257,102.2,"-10,15631189050",2012,,,,,,,,,,,,
1383,2468,3345246,Bol12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2468.0,,1.0,26.0,"REPLICATE>BLOCK>PLOT:2468,REPLICATE>BLOCK:2,REPLICATE:2",rainfed,332.5249853702,239.6075294,"70,2072968504","78,7365616513",0.7967549021,185.2,239.2,85.6,"-8,52926480090",2012,,,,,,,,,,,,
1384,2185,3344968,Bol12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2185.0,,5.0,9.0,"REPLICATE>BLOCK>PLOT:2185,REPLICATE>BLOCK:10,REPLICATE:1",rainfed,1491.327300203,234.78,"70,2072968504","73,5640337939",3.5013382354,199.8,255.2,103,"-3,35673694350",2012,,,,,,,,,,,,
1385,1365,3344601,Bol12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1365.0,,14.0,4.0,"REPLICATE>BLOCK>PLOT:1365,REPLICATE>BLOCK:27,REPLICATE:1",watered,1427.2464959956,244.5978824,"65,1850475229","75,3248612185",3.4910147058,193.4,246,92.4,"-10,13981369560",2012,,,,,,,,,,,,
1386,1169,3344363,Bol12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1169.0,,42.0,8.0,"REPLICATE>BLOCK>PLOT:1169,REPLICATE>BLOCK:42,REPLICATE:2",watered,1799.3702204247,299.5383529,"68,5802497608","73,5640337939",5.3898039208,225.2,282.6,108,"-4,98378403310",2012,,,,,,,,,,,,
1387,3205water_regimewatered,3334423,Bol12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,watered,273.6624663761,66.8840681184,73.878557544,199.9770797495,1463.7597273535,255.6822654701,96.4563327235,,,2012,,,,,,,,,,,,
1388,3205water_regimerainfed,3334177,Bol12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,225.0902492955,69.4395127408,77.1627971159,192.8275875219,870.4151681833,244.5328158032,96.6190811488,,,2012,,,,,,,,,,,,
1389,2508,3345286,Bol12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2508.0,,3.0,28.0,"REPLICATE>BLOCK>PLOT:2508,REPLICATE>BLOCK:6,REPLICATE:2",rainfed,689.295644057,209.9607059,"75,3248612185","82,1544940994",1.44725,192.2,238.8,108.6,"-6,82963288090",2012,,,,,,,,,,,,
1390,2173,3344956,Bol12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2173.0,,17.0,9.0,"REPLICATE>BLOCK>PLOT:2173,REPLICATE>BLOCK:34,REPLICATE:1",rainfed,995.9349592331,209.3411765,"75,3248612185","85,166748179",2.0849019608,195.4,247.8,104.2,"-9,84188696050",2012,,,,,,,,,,,,
1391,1457,3344693,Bol12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1457.0,,6.0,2.0,"REPLICATE>BLOCK>PLOT:1457,REPLICATE>BLOCK:11,REPLICATE:1",watered,1246.4131994997,266.5,"70,2072968504","83,7022684199",3.3216911767,182.4,229.8,94.8,"-13,49497156950",2012,,,,,,,,,,,,
1392,1260,3344461,Bol12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1260.0,,35.0,6.0,"REPLICATE>BLOCK>PLOT:1260,REPLICATE>BLOCK:27,REPLICATE:2",watered,2643.9995183687,264.4814118,"70,2072968504","75,3248612185",6.9928872542,205,259.4,110,"-5,11756436810",2012,,,,,,,,,,,,
1393,2683,3345435,Bol12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2683.0,,2.0,40.0,"REPLICATE>BLOCK>PLOT:2683,REPLICATE>BLOCK:3,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,535.9612725316,232.4941176,"75,3248612185","85,166748179",1.2460784313,190,239.4,109,"-9,84188696050",2012,,,,,,,,,,,,
1394,3206water_regimewatered,3334424,Bol12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,watered,264.438469713,70.2934966189,79.3263007543,198.0921510946,2110.9082835882,249.9976043369,107.8140942689,,,2012,,,,,,,,,,,,
1395,3206water_regimerainfed,3334178,Bol12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,219.2424344766,74.5735723166,84.400591316,188.2409786613,647.34140043,240.7928368871,103.5384139887,,,2012,,,,,,,,,,,,
1396,2619,3345368,Bol12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2619.0,,3.0,37.0,"REPLICATE>BLOCK>PLOT:2619,REPLICATE>BLOCK:5,REPLICATE:2,REPLICATE:1,REPLICATE:1,REPLICATE:3",rainfed,1208.6155005772,189.0828235,"70,2072968504","78,7365616513",2.2852843138,195.8,244.8,88.6,"-8,52926480090",2012,,,,,,,,,,,,
1397,2532,3345310,Bol12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2532.0,,21.0,30.0,"REPLICATE>BLOCK>PLOT:2532,REPLICATE>BLOCK:42,REPLICATE:2",rainfed,1486.8079584984,234.192,"68,5802497608","75,3248612185",3.4819852942,180.8,230.4,82.2,"-6,74461145770",2012,,,,,,,,,,,,
1398,2118,3344880,Bol12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,2118.0,,9.0,6.0,"REPLICATE>BLOCK>PLOT:2118,REPLICATE>BLOCK:17,REPLICATE:1",rainfed,1689.5022503919,259.5021176,"66,8801572071","75,3248612185",4.3842941167,188,249,96,"-8,44470401140",2012,,,,,,,,,,,,
1399,1406,3344642,Bol12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1406.0,,15.0,3.0,"REPLICATE>BLOCK>PLOT:1406,REPLICATE>BLOCK:29,REPLICATE:1",watered,2052.6283469869,260.2247059,"70,2072968504","75,3248612185",5.3414460792,187.8,244.4,95,"-5,11756436810",2012,,,,,,,,,,,,
1400,1436,3344672,Bol12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,University_of_Bologna Cadriano 2012,REPLICATE>BLOCK>PLOT,,,1436.0,,27.0,2.0,"REPLICATE>BLOCK>PLOT:1436,REPLICATE>BLOCK:11,REPLICATE:2",watered,2737.703920874,285.7183529,"68,5802497608","73,5640337939",7.82212255,212.8,274.2,100.6,"-4,98378403310",2012,,,,,,,,,,,,
1401,3207water_regimewatered,3334425,Bol12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,University_of_Bologna Cadriano 2012,VIRTUAL_TRIAL,,,,,,,,watered,273.4985356597,69.2908198754,74.571103576,190.5192927015,2409.8516132382,247.4572304178,99.3125299057,,,2012,,,,,,,,,,,,
