,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L11,L13,W11,W13,Check
58,WW1199,3350386,Deb12,127404,https://doi.org/10.15454/YLEAQG,Oh33_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1199,,14.0,10.0,"REPLICATE>BLOCK>PLOT:WW1199,REPLICATE>BLOCK:29,REPLICATE:1",watered,1811.1030420399,287.388,"65,7698661507","65,7698661507",5.2048928105,225,280,130,"0,00000000000",2012,,,,,,,,,,,,,,,,,
59,3005water_regimewatered,3336329,Deb12,127404,https://doi.org/10.15454/YLEAQG,Oh33_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,299.9222626538,65.0874841675,65.7525834022,229.0143541081,1983.3098624691,284.2431600536,127.8215433328,,,2012,20.5698601677,18.8013576817,17.6213233953,134.887,196.845,1034.92,-21.5079365079,-39.9192708333,35.7320595447,32.8509138335,30.7708707786,,,,,,
60,3005water_regimerainfed,3336083,Deb12,127404,https://doi.org/10.15454/YLEAQG,Oh33_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,271.9668967175,65.2201412806,67.594067084,199.4453556729,1800.2691796258,256.3400532172,116.2125708206,,,2012,20.5698601677,18.9349569026,17.5559389962,134.887,220.403,1011.362,-52.9696969697,-130.4867724868,35.7320595447,33.0205810048,30.6786053687,,,,,,
61,WD2044,3351076,Deb12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2044,,21.0,2.0,"REPLICATE>BLOCK>PLOT:WD2044,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1429.0841228826,310.6927058824,"64,6744337149","66,8932531126",4.4400601307,196,242,115,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
62,WD3252,3351602,Deb12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3252,,50.0,21.0,"REPLICATE>BLOCK>PLOT:WD3252,REPLICATE>BLOCK:36,REPLICATE:3",rainfed,1262.9705369992,300.8788235294,"63,4177441029","65,7698661507",3.8000108932,180,231,110,"-2,35212204780",2012,,,,,,,,,,,,,,,,,
63,WD1241,3351012,Deb12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1241,,18.0,10.0,"REPLICATE>BLOCK>PLOT:WD1241,REPLICATE>BLOCK:35,REPLICATE:1",rainfed,1271.4206744058,306.1111764706,"63,4177441029","65,7698661507",3.8919607843,198,250,119,"-2,35212204780",2012,,,,,,,,,,,,,,,,,
64,WW2053,3350508,Deb12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2053,,21.0,11.0,"REPLICATE>BLOCK>PLOT:WW2053,REPLICATE>BLOCK:8,REPLICATE:2",watered,1216.6236003445,309.3976470588,"64,6744337149","65,7698661507",3.764204793,220,271,121,"-1,09543243580",2012,,,,,,,,,,,,,,,,,
65,WW1051,3350217,Deb12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1051,,7.0,9.0,"REPLICATE>BLOCK>PLOT:WW1051,REPLICATE>BLOCK:8,REPLICATE:1",watered,1245.6992511637,337.1075294118,"66,8932531126","65,7698661507",4.1993459695,221,274,116,"1,12338696190",2012,,,,,,,,,,,,,,,,,
66,3006water_regimewatered,3336330,Deb12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,352.3207484728,65.6448677802,66.9122965687,219.2218294854,1221.3802859205,271.5441242071,117.8286839934,,,2012,20.5698601677,18.8013576817,17.6053030354,134.887,196.845,1042.764,-21.5079365079,-39.8076923077,35.7320595447,32.8509138335,30.7180526098,,,,,,
67,3006water_regimerainfed,3336084,Deb12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,335.6207659973,64.1575549674,66.3834494123,190.6925422784,1300.9377266304,240.8483965656,116.361979352,,,2012,20.5698601677,18.8013576817,17.6172529894,134.887,216.024,1050.102,-53.0317460317,-127.5555555556,35.7320595447,32.8509138335,30.6697212734,,,,,,
68,WD3020,3351337,Deb12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3020,,33.0,20.0,"REPLICATE>BLOCK>PLOT:WD3020,REPLICATE>BLOCK:3,REPLICATE:3",rainfed,1542.4836601307,313.4,"64,6744337149","66,8932531126",4.8341437908,193,250,101,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
69,WD2179,3351230,Deb12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2179,,29.0,11.0,"REPLICATE>BLOCK>PLOT:WD2179,REPLICATE>BLOCK:26,REPLICATE:2",rainfed,1799.6766607878,305.4832941176,"66,8932531126","69,553958451",5.4977115468,194,251,115,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
70,WD1214,3350981,Deb12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1214,,17.0,4.0,"REPLICATE>BLOCK>PLOT:WD1214,REPLICATE>BLOCK:31,REPLICATE:1",rainfed,1717.9383390677,339.6049411765,"65,7698661507","68,1215767585",5.8342034858,200,260,120,"-2,35171060780",2012,,,,,,,,,,,,,,,,,
71,WW2205,3350682,Deb12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2205,,30.0,16.0,"REPLICATE>BLOCK>PLOT:WW2205,REPLICATE>BLOCK:30,REPLICATE:2",watered,1436.4744491327,355.2211764706,"63,4177441029","64,6744337149",5.1026614379,221,278,136,"-1,25668961200",2012,,,,,,,,,,,,,,,,,
72,WW1208,3350396,Deb12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1208,,14.0,19.0,"REPLICATE>BLOCK>PLOT:WW1208,REPLICATE>BLOCK:30,REPLICATE:1",watered,1988.6863127317,287.128,"65,7698661507","68,1215767585",5.710075236,230,288,131,"-2,35171060780",2012,,,,,,,,,,,,,,,,,
73,3007water_regimerainfed,3336085,Deb12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,346.2778256125,66.0589938331,68.5872795521,192.4126906995,1643.3424233244,243.7594678088,107.9340673065,,,2012,20.5698601677,19.0594064849,17.4875134291,134.887,219.869,1004.961,-52.9275362319,-129.921875,35.7320595447,33.1948767614,30.4779473287,,,,,,
74,3007water_regimewatered,3336331,Deb12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,357.7328103837,65.1446591595,67.1227105806,224.3555688921,1745.9702931633,283.1387770572,135.3879742102,,,2012,20.5698601677,18.9349569026,17.5538177963,134.887,220.403,1026.544,-21.3106060606,-40.0435897436,35.7320595447,33.0205810048,30.578738653,,,,,,
75,WD3243,3351592,Deb12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3243,,50.0,12.0,"REPLICATE>BLOCK>PLOT:WD3243,REPLICATE>BLOCK:35,REPLICATE:3",rainfed,1315.5171139203,325.3552941176,"65,7698661507","68,1215767585",4.2801045752,181,240,120,"-2,35171060780",2012,,,,,,,,,,,,,,,,,
76,WD2105,3351145,Deb12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2105,,23.0,21.0,"REPLICATE>BLOCK>PLOT:WD2105,REPLICATE>BLOCK:15,REPLICATE:2",rainfed,1841.7095093205,329.6189411765,"64,6744337149","66,8932531126",6.0706233842,210,260,123,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
77,WD1108,3350860,Deb12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1108,,10.0,3.0,"REPLICATE>BLOCK>PLOT:WD1108,REPLICATE>BLOCK:16,REPLICATE:1",rainfed,1662.9092860977,316.5070588235,"63,4177441029","65,7698661507",5.2632252723,205,250,105,"-2,35212204780",2012,,,,,,,,,,,,,,,,,
78,WW2018,3350468,Deb12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2018,,19.0,18.0,"REPLICATE>BLOCK>PLOT:WW2018,REPLICATE>BLOCK:3,REPLICATE:2",watered,1830.4843304843,326.9576470588,"66,8932531126","66,8932531126",5.9849084967,228,279,129,"0,00000000000",2012,,,,,,,,,,,,,,,,,
79,WW1019,3350180,Deb12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1019,,1.0,19.0,"REPLICATE>BLOCK>PLOT:WW1019,REPLICATE>BLOCK:3,REPLICATE:1",watered,2422.0576131687,338.6029411765,"65,7698661507","64,6744337149",8.2011583152,227,274,128,"1,09543243580",2012,,,,,,,,,,,,,,,,,
80,3008water_regimewatered,3336332,Deb12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,371.8839385284,66.6767201804,66.1682115554,225.4408238921,2056.5962583559,275.4469218378,128.7706204065,,,2012,20.6817422225,18.1686341008,17.6172529894,203.308,174.728,1050.102,-20.4705882353,-39.696969697,36.1373843799,31.6429599977,30.6697212734,,,,,,
81,3008water_regimerainfed,3336086,Deb12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,351.6852793448,63.6071908344,65.7385808038,203.0214922793,1566.0036216915,254.8541542913,117.8516588889,,,2012,20.6817422225,18.1686341008,17.6053030354,203.308,216.024,1042.764,-56.3333333333,-128.3743589744,36.1373843799,31.6429599977,30.7180526098,,,,,,
82,WD3217,3351562,Deb12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3217,,49.0,7.0,"REPLICATE>BLOCK>PLOT:WD3217,REPLICATE>BLOCK:31,REPLICATE:3",rainfed,1631.6131459252,318.4444705882,"71,0427983458","73,3721410878",5.1957818446,201,251,110,"-2,32934274200",2012,,,,,,,,,,,,,,,,,
83,WD2026,3351055,Deb12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2026,,20.0,5.0,"REPLICATE>BLOCK>PLOT:WD2026,REPLICATE>BLOCK:4,REPLICATE:2",rainfed,1864.8854132725,302.8481176471,"65,7698661507","68,1215767585",5.6477703704,205,255,130,"-2,35171060780",2012,,,,,,,,,,,,,,,,,
84,WD1052,3350796,Deb12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1052,,7.0,10.0,"REPLICATE>BLOCK>PLOT:WD1052,REPLICATE>BLOCK:8,REPLICATE:1",rainfed,1937.1822803195,314.76,"65,7698661507","71,0427983458",6.0974749455,210,260,125,"-5,27293219510",2012,,,,,,,,,,,,,,,,,
85,WW2118,3350582,Deb12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2118,,24.0,13.0,"REPLICATE>BLOCK>PLOT:WW2118,REPLICATE>BLOCK:17,REPLICATE:2",watered,2091.784244562,300.4235294118,"66,8932531126","69,553958451",6.2842120552,228,286,127,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
86,WW1115,3350290,Deb12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1115,,10.0,10.0,"REPLICATE>BLOCK>PLOT:WW1115,REPLICATE>BLOCK:17,REPLICATE:1",watered,1999.811516351,346.5335294118,"66,8932531126","69,553958451",6.9300174292,245,303,148,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
87,3009water_regimewatered,3336333,Deb12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,363.5100471552,66.1454449732,68.7483989538,236.8805851151,1997.904716707,294.4096435399,137.4217319303,,,2012,20.6609433244,18.6835642109,17.4731247533,183.611,219.869,997.623,-19.925,-40.4894179894,36.1044484448,32.435192302,30.5247689624,,,,,,
88,3009water_regimerainfed,3336087,Deb12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,353.8867071585,67.6562735632,70.9109866386,203.2550775581,1758.6748713803,254.4134525662,121.8536199422,,,2012,20.6609433244,18.7413574496,17.4371022864,183.611,218.34,990.369,-55.126984127,-130.3072916667,36.1044484448,32.4457777686,30.3482523814,,,,,,
89,WD2091,3351129,Deb12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2091,,23.0,7.0,"REPLICATE>BLOCK>PLOT:WD2091,REPLICATE>BLOCK:13,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,1748.5280151947,291.2764705882,"69,553958451","73,3721410878",5.0930506899,214,259,100,"-3,81818263680",2012,,,,,,,,,,,,,,,,,
90,WD3108,3351438,Deb12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3108,,42.0,3.0,"REPLICATE>BLOCK>PLOT:WD3108,REPLICATE>BLOCK:16,REPLICATE:3",rainfed,2089.0089684416,290.1392941176,"71,0427983458","73,3721410878",6.0610358751,205,251,110,"-2,32934274200",2012,,,,,,,,,,,,,,,,,
91,WD1152,3350910,Deb12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1152,,12.0,5.0,"REPLICATE>BLOCK>PLOT:WD1152,REPLICATE>BLOCK:22,REPLICATE:1",rainfed,1552.540913006,306.0385882353,"69,553958451","72,4142076817",4.7513742919,205,250,105,"-2,86024923070",2012,,,,,,,,,,,,,,,,,
92,WW2104,3350566,Deb12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2104,,23.0,20.0,"REPLICATE>BLOCK>PLOT:WW2104,REPLICATE>BLOCK:15,REPLICATE:2",watered,2268.6474775611,320.1857647059,"66,8932531126","69,553958451",7.2638862745,234,286,131,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
93,WW1100,3350273,Deb12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1100,,9.0,16.0,"REPLICATE>BLOCK>PLOT:WW1100,REPLICATE>BLOCK:15,REPLICATE:1",watered,1917.9487179487,290.1676470588,"66,8932531126","69,553958451",5.5652666667,232,283,130,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
94,3010water_regimewatered,3336334,Deb12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,342.0894053987,67.3201900621,69.4901306799,233.0111288941,2088.9402777999,284.7959582758,132.7923366168,,,2012,20.7321012563,18.3647009751,17.4875134291,222.051,199.836,1004.961,-21.1851851852,-40.3645833333,36.1040661955,32.0095682685,30.4779473287,,,,,,
95,3010water_regimerainfed,3336088,Deb12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,330.5535230309,69.1981524642,72.5599278078,206.33915169,1696.332247319,250.3025029477,105.6929922539,,,2012,20.7321012563,18.538362259,17.4031972876,222.051,216.235,963.839,-55.9333333333,-132.4301075269,36.1040661955,32.1652268382,30.3783277598,,,,,,
96,WD3053,3351375,Deb12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3053,,39.0,11.0,"REPLICATE>BLOCK>PLOT:WD3053,REPLICATE>BLOCK:8,REPLICATE:3",rainfed,1662.9358296025,331.8823529412,"64,6744337149","66,8932531126",5.5189905592,210,263,125,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
97,WD2123,3351166,Deb12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2123,,24.0,18.0,"REPLICATE>BLOCK>PLOT:WD2123,REPLICATE>BLOCK:18,REPLICATE:2",rainfed,1427.4234787055,311.1190588235,"66,8932531126","66,8932531126",4.4409864924,198,245,101,"0,00000000000",2012,,,,,,,,,,,,,,,,,
98,WD1013,3350751,Deb12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1013,,1.0,13.0,"REPLICATE>BLOCK>PLOT:WD1013,REPLICATE>BLOCK:2,REPLICATE:1",rainfed,1653.2987339781,281.6025882353,"64,6744337149","66,8932531126",4.6557320261,200,250,105,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
99,WW2237,3350718,Deb12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2237,,32.0,6.0,"REPLICATE>BLOCK>PLOT:WW2237,REPLICATE>BLOCK:34,REPLICATE:2",watered,2231.0405643739,299.4352941176,"64,6744337149","65,7698661507",6.6805228758,222,279,122,"-1,09543243580",2012,,,,,,,,,,,,,,,,,
100,WW1238,3350430,Deb12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1238,,18.0,7.0,"REPLICATE>BLOCK>PLOT:WW1238,REPLICATE>BLOCK:34,REPLICATE:1",watered,2053.2407407407,290.7482352941,"65,7698661507","65,7698661507",5.96976122,205,266,103,"0,00000000000",2012,,,,,,,,,,,,,,,,,
101,3011water_regimewatered,3336335,Deb12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,324.6281115694,64.9957093886,65.3591304549,214.0465196066,2233.8151216128,271.8711513995,113.4658629892,,,2012,20.2915605353,19.0419376801,17.6172529894,121.277,196.845,1050.102,-22.196969697,-39.696969697,35.417777409,33.2068926259,30.6697212734,,,,,,
102,3011water_regimerainfed,3336089,Deb12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,337.9169269611,65.9578823713,67.7960706124,201.6353481388,1603.2791930501,253.8420917312,112.2094777064,,,2012,20.2915605353,19.1592682393,17.5406899493,121.277,198.286,1019.206,-51.8405797101,-129.5729166667,35.417777409,33.3537056248,30.6264035631,,,,,,
103,WD1129,3350884,Deb12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1129,,11.0,3.0,"REPLICATE>BLOCK>PLOT:WD1129,REPLICATE>BLOCK:19,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1761.3599638032,337.1037647059,"64,6744337149","66,8932531126",5.937610748,191,241,99,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
104,WD3154,3351490,Deb12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3154,,44.0,7.0,"REPLICATE>BLOCK>PLOT:WD3154,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,1541.8457131164,311.9588235294,"69,553958451","73,3721410878",4.8099237473,181,239,99,"-3,81818263680",2012,,,,,,,,,,,,,,,,,
105,WD2207,3351262,Deb12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2207,,30.0,18.0,"REPLICATE>BLOCK>PLOT:WD2207,REPLICATE>BLOCK:30,REPLICATE:2",rainfed,1950.3646869376,334.696,"65,7698661507","68,1215767585",6.5277925926,199,250,100,"-2,35171060780",2012,,,,,,,,,,,,,,,,,
106,WW2136,3350603,Deb12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2136,,27.0,10.0,"REPLICATE>BLOCK>PLOT:WW2136,REPLICATE>BLOCK:20,REPLICATE:2",watered,1808.8824755491,328.7447058824,"65,7698661507","69,553958451",5.946605374,218,280,113,"-3,78409230030",2012,,,,,,,,,,,,,,,,,
107,WW1136,3350314,Deb12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1136,,11.0,10.0,"REPLICATE>BLOCK>PLOT:WW1136,REPLICATE>BLOCK:20,REPLICATE:1",watered,2085.0860093704,304.4716470588,"66,8932531126","69,553958451",6.3484957153,225,280,119,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
108,3012water_regimewatered,3336336,Deb12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,375.5649409186,66.0270675052,69.1307513843,220.4991235591,1925.3736892296,279.2281290418,114.4030068078,,,2012,20.3843729319,19.2691861167,17.4749502854,119.866,219.869,1008.873,-21.875,-40.2435897436,35.4715128226,33.5068588658,30.3837790694,,,,,,
109,3012water_regimerainfed,3336090,Deb12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,379.7323532777,65.7248955084,68.4691283232,191.4516598517,1720.921553187,243.2953479751,101.5060446883,,,2012,20.3843729319,19.1592682393,17.5404403916,119.866,220.403,1030.456,-51.8405797101,-127.9393939394,35.4715128226,33.3537056248,30.4844700442,,,,,,
110,WD2037,3351068,Deb12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2037,,20.0,16.0,"REPLICATE>BLOCK>PLOT:WD2037,REPLICATE>BLOCK:6,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,1763.9538135763,301.0023529412,"68,1215767585","68,1215767585",5.3095424837,201,259,111,"0,00000000000",2012,,,,,,,,,,,,,,,,,
111,WD3011,3351327,Deb12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3011,,33.0,11.0,"REPLICATE>BLOCK>PLOT:WD3011,REPLICATE>BLOCK:2,REPLICATE:3",rainfed,1445.6616240654,326.8088235294,"69,553958451","68,1215767585",4.7245497458,205,265,115,"1,43238169250",2012,,,,,,,,,,,,,,,,,
112,WD1175,3350936,Deb12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1175,,13.0,7.0,"REPLICATE>BLOCK>PLOT:WD1175,REPLICATE>BLOCK:25,REPLICATE:1",rainfed,1878.6396459352,313.1364705882,"69,553958451","72,4142076817",5.8827058824,210,270,115,"-2,86024923070",2012,,,,,,,,,,,,,,,,,
113,WW2252,3350735,Deb12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2252,,32.0,21.0,"REPLICATE>BLOCK>PLOT:WW2252,REPLICATE>BLOCK:36,REPLICATE:2",watered,2224.0927796483,295.7964705882,"69,553958451","68,1215767585",6.5787879448,223,284,123,"1,43238169250",2012,,,,,,,,,,,,,,,,,
114,WW1247,3350441,Deb12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1247,,18.0,16.0,"REPLICATE>BLOCK>PLOT:WW1247,REPLICATE>BLOCK:36,REPLICATE:1",watered,1857.9176478984,315.6334117647,"66,8932531126","65,7698661507",5.8642088598,235,292,121,"1,12338696190",2012,,,,,,,,,,,,,,,,,
115,3013water_regimewatered,3336337,Deb12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,335.7120381578,68.2060369477,66.8845734289,230.2140605244,2031.3574139565,289.4192197836,122.8728887919,,,2012,20.5698601677,18.8013576817,17.6053030354,134.887,129.972,1042.764,-21.5079365079,-39.8076923077,35.7320595447,32.8509138335,30.7180526098,,,,,,
116,3013water_regimerainfed,3336091,Deb12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,323.9726267514,69.5695738468,70.3338714539,201.1847610207,1647.4422060655,260.0979841351,110.2373440811,,,2012,20.5698601677,19.094315474,17.4289606206,134.887,172.125,961.225,-52.9027777778,-134.1277777778,35.7320595447,33.1724855256,30.5888047553,,,,,,
117,WD3129,3351462,Deb12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3129,,43.0,3.0,"REPLICATE>BLOCK>PLOT:WD3129,REPLICATE>BLOCK:19,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2686.5007083586,268.4358823529,"71,0427983458","73,3721410878",7.2115318809,201,250,110,"-2,32934274200",2012,,,,,,,,,,,,,,,,,
118,WD2252,3351313,Deb12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2252,,32.0,21.0,"REPLICATE>BLOCK>PLOT:WD2252,REPLICATE>BLOCK:36,REPLICATE:2",rainfed,2008.3896050747,319.7098823529,"69,553958451","71,0427983458",6.4210200436,214,262,100,"-1,48883989480",2012,,,,,,,,,,,,,,,,,
119,WD1137,3350893,Deb12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1137,,11.0,11.0,"REPLICATE>BLOCK>PLOT:WD1137,REPLICATE>BLOCK:20,REPLICATE:1",rainfed,1603.9934492315,353.9990588235,"65,7698661507","68,1215767585",5.6781217139,209,260,110,"-2,35171060780",2012,,,,,,,,,,,,,,,,,
120,WW2107,3350570,Deb12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2107,,24.0,2.0,"REPLICATE>BLOCK>PLOT:WW2107,REPLICATE>BLOCK:16,REPLICATE:2",watered,2367.82071927,320.9825882353,"68,1215767585","66,8932531126",7.6002922295,230,288,129,"1,22832364590",2012,,,,,,,,,,,,,,,,,
