observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,AwnLength(WIPO:0000273),AwnLength(WIPO:0000273).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PeduncleExtrusion(WIPO:0000284),PeduncleExtrusion(WIPO:0000284).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,RowType(WIPO:0000285),RowType(WIPO:0000285).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date,SpikeLength(CO_321:1000079),SpikeLength(CO_321:1000079).date
35,3291797,BS2,Barley_Spring_JHI,63719,https://doi.org/10.15454/KMELQW,FT872,BLOCK>PLOT,,,,,2,34,"BLOCK>PLOT:35,BLOCK:4",2015,12.5,,44.72,2015-10-28T01:00:00Z,79,2015-06-17T02:00:00Z,103.5,,27.75,,2,2015-05-19T02:00:00Z,2,,29.5,2015-10-28T01:00:00Z,13,2015-10-28T01:00:00Z,3,2015-10-28T01:00:00Z,82.5,
27,3291782,BS2,Barley_Spring_JHI,63740,https://doi.org/10.15454/GETWEK,HID358,BLOCK>PLOT,,,,,1,33,"BLOCK>PLOT:27,BLOCK:4",2015,14.25,,28.6,2015-11-03T01:00:00Z,91,2015-06-29T02:00:00Z,103.25,,13.25,,1,2015-05-19T02:00:00Z,2,,32.2,2015-11-03T01:00:00Z,13.7,2015-11-03T01:00:00Z,3,2015-11-03T01:00:00Z,90,
37,3291806,BS2,Barley_Spring_JHI,63741,https://doi.org/10.15454/IXAH8T,HID359,BLOCK>PLOT,,,,,11,34,"BLOCK>PLOT:37,BLOCK:8",2015,13.75,,27.97,2015-12-01T01:00:00Z,87,2015-06-25T02:00:00Z,93.5,,9.25,,2,2015-05-19T02:00:00Z,2,,36.7,2015-12-01T01:00:00Z,17,2015-12-01T01:00:00Z,2.7,2015-12-01T01:00:00Z,105,
64,3291595,BS2,Barley_Spring_JHI,63743,https://doi.org/10.15454/GKO5AK,HID386,BLOCK>PLOT,,,,,12,19,"BLOCK>PLOT:64,BLOCK:6",2015,10.5,,45.08,2015-12-01T01:00:00Z,86,2015-06-24T02:00:00Z,131.25,,23.5,,2,2015-05-19T02:00:00Z,2,,34.5,2015-12-01T01:00:00Z,14.5,2015-12-01T01:00:00Z,3.2,2015-12-01T01:00:00Z,97.5,
28,3291645,BS2,Barley_Spring_JHI,63702,https://doi.org/10.15454/SALKTH,HOR11435,BLOCK>PLOT,,,,,6,23,"BLOCK>PLOT:28,BLOCK:3",2015,8.5,,43.2,2015-10-26T01:00:00Z,91,2015-06-29T02:00:00Z,103,,5.5,,2,2015-05-19T02:00:00Z,2,,19.2,2015-10-26T01:00:00Z,6.9,2015-10-26T01:00:00Z,3.6,2015-10-26T01:00:00Z,117.5,
3,3291868,BS2,Barley_Spring_JHI,63702,https://doi.org/10.15454/SALKTH,HOR11435,BLOCK>PLOT,,,,,1,39,"BLOCK>PLOT:3,BLOCK:9",2015,5.5,,42.51,2015-10-26T01:00:00Z,91,2015-06-29T02:00:00Z,100.25,,8.75,,2,2015-05-19T02:00:00Z,2,,19.1,2015-10-26T01:00:00Z,6.9,2015-10-26T01:00:00Z,3.5,2015-10-26T01:00:00Z,112.5,
48,3291824,BS2,Barley_Spring_JHI,63703,https://doi.org/10.15454/GRGCMD,HOR10484,BLOCK>PLOT,,,,,1,36,"BLOCK>PLOT:48,BLOCK:4",2015,10.25,,53.1,2015-10-28T01:00:00Z,81,2015-06-19T02:00:00Z,103.5,,17.25,,2,2015-05-19T02:00:00Z,2,,23.3,2015-10-28T01:00:00Z,8.1,2015-10-28T01:00:00Z,3.7,2015-10-28T01:00:00Z,112.5,
18,3291490,BS2,Barley_Spring_JHI,63704,https://doi.org/10.15454/ZSRNZP,HOR2779,BLOCK>PLOT,,,,,7,12,"BLOCK>PLOT:18,BLOCK:2",2015,9.75,,57.41,2015-11-19T01:00:00Z,73,2015-06-11T02:00:00Z,88.5,,20.75,,2,2015-05-19T02:00:00Z,2,,23.4,2015-11-19T01:00:00Z,8.3,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z,87.5,
6,3291602,BS2,Barley_Spring_JHI,63705,https://doi.org/10.15454/0HBDIU,HOR8813,BLOCK>PLOT,,,,,5,20,"BLOCK>PLOT:6,BLOCK:3",2015,11,,51.01,2015-11-19T01:00:00Z,88,2015-06-26T02:00:00Z,106.75,,14.75,,3,2015-05-19T02:00:00Z,2,,22.4,2015-11-19T01:00:00Z,7.8,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z,90,
33,3291388,BS2,Barley_Spring_JHI,63706,https://doi.org/10.15454/KTH1BB,HOR4463,BLOCK>PLOT,,,,,5,5,"BLOCK>PLOT:33,BLOCK:1",2015,10,,65.77,2015-11-19T01:00:00Z,84,2015-06-22T02:00:00Z,121.75,,13.75,,3,2015-05-19T02:00:00Z,2,,23.9,2015-11-19T01:00:00Z,7.8,2015-11-19T01:00:00Z,4,2015-11-19T01:00:00Z,95,
27,3291913,BS2,Barley_Spring_JHI,63706,https://doi.org/10.15454/KTH1BB,HOR4463,BLOCK>PLOT,,,,,4,42,"BLOCK>PLOT:27,BLOCK:9",2015,11,,54.68,2015-11-30T01:00:00Z,86,2015-06-24T02:00:00Z,117.75,,17.5,,2,2015-05-19T02:00:00Z,2,,22.5,2015-11-30T01:00:00Z,7.9,2015-11-30T01:00:00Z,3.7,2015-11-30T01:00:00Z,105,
17,3291627,BS2,Barley_Spring_JHI,63656,https://doi.org/10.15454/6SXBLA,HOR9702,BLOCK>PLOT,,,,,2,22,"BLOCK>PLOT:17,BLOCK:3",2015,9.5,,44.51,2015-10-26T01:00:00Z,77,2015-06-15T02:00:00Z,86.5,,18,,3,2015-05-19T02:00:00Z,6,,24.3,2015-10-26T01:00:00Z,9.3,2015-10-26T01:00:00Z,3.5,2015-10-26T01:00:00Z,80,
62,3291721,BS2,Barley_Spring_JHI,63296,https://doi.org/10.15454/PHKPCM,HOR842,BLOCK>PLOT,,,,,12,28,"BLOCK>PLOT:62,BLOCK:7",2015,0,,38.55,2015-10-28T01:00:00Z,72,2015-06-10T02:00:00Z,103.25,,27,,2,2015-05-19T02:00:00Z,6,,23.3,2015-10-28T01:00:00Z,9.9,2015-10-28T01:00:00Z,3,2015-10-28T01:00:00Z,76.6666666666667,
26,3291643,BS2,Barley_Spring_JHI,63297,https://doi.org/10.15454/SVUPMI,HOR1036,BLOCK>PLOT,,,,,4,23,"BLOCK>PLOT:26,BLOCK:3",2015,12.25,,49.53,2015-10-26T01:00:00Z,89,2015-06-27T02:00:00Z,118.5,,18.75,,2,2015-05-19T02:00:00Z,6,,27.4,2015-10-26T01:00:00Z,11.1,2015-10-26T01:00:00Z,3.5,2015-10-26T01:00:00Z,72.5,
24,3291910,BS2,Barley_Spring_JHI,63297,https://doi.org/10.15454/SVUPMI,HOR1036,BLOCK>PLOT,,,,,1,42,"BLOCK>PLOT:24,BLOCK:9",2015,12.5,,54.69,2015-10-21T02:00:00Z,88,2015-06-26T02:00:00Z,110.25,,13,,2,2015-05-19T02:00:00Z,6,,27.5,2015-10-21T02:00:00Z,11.2,2015-10-21T02:00:00Z,3.5,2015-10-21T02:00:00Z,75,
43,3291674,BS2,Barley_Spring_JHI,63626,https://doi.org/10.15454/IWT2RF,HOR1740,BLOCK>PLOT,,,,,7,25,"BLOCK>PLOT:43,BLOCK:3",2015,7.75,,67.03,2015-10-26T01:00:00Z,79,2015-06-17T02:00:00Z,82,,13.75,,2,2015-05-19T02:00:00Z,2,,32.7,2015-10-26T01:00:00Z,11,2015-10-26T01:00:00Z,4.1,2015-10-26T01:00:00Z,90,
61,3291451,BS2,Barley_Spring_JHI,63312,https://doi.org/10.15454/9EPOOF,HOR5342,BLOCK>PLOT,,,,,12,9,"BLOCK>PLOT:61,BLOCK:5",2015,7.75,,51.29,2015-11-20T01:00:00Z,82,2015-06-20T02:00:00Z,115.25,,22.5,,2,2015-05-19T02:00:00Z,6,,25.2,2015-11-20T01:00:00Z,9.3,2015-11-20T01:00:00Z,3.6,2015-11-20T01:00:00Z,65,
29,3291653,BS2,Barley_Spring_JHI,16498,https://doi.org/10.15454/ZYOYFF,HATIF DE GRIGNON,BLOCK>PLOT,,,,,14,23,"BLOCK>PLOT:29,BLOCK:7",2015,9.25,,45.74,2015-10-27T01:00:00Z,91,2015-06-29T02:00:00Z,114.5,,13.25,,2,2015-05-19T02:00:00Z,6,,23.4,2015-10-27T01:00:00Z,9.5,2015-10-27T01:00:00Z,3.4,2015-10-27T01:00:00Z,72.5,
24,3291917,BS2,Barley_Spring_JHI,63744,https://doi.org/10.15454/OPBC4T,Barke,BLOCK>PLOT,,,,,8,42,"BLOCK>PLOT:24,BLOCK:10",2015,10.5,,59.37,2015-10-21T02:00:00Z,91,2015-06-29T02:00:00Z,76.25,,3.5,,2,2015-05-19T02:00:00Z,2,,24.7,2015-10-21T02:00:00Z,8.6,2015-10-21T02:00:00Z,3.9,2015-10-21T02:00:00Z,100,
24,3291503,BS2,Barley_Spring_JHI,63744,https://doi.org/10.15454/OPBC4T,Barke,BLOCK>PLOT,,,,,6,13,"BLOCK>PLOT:24,BLOCK:2",2015,11,,59.39,2015-11-30T01:00:00Z,88,2015-06-26T02:00:00Z,80.75,,5.5,,2,2015-05-19T02:00:00Z,2,,25.7,2015-11-30T01:00:00Z,8.9,2015-11-30T01:00:00Z,4,2015-11-30T01:00:00Z,95,
13,3291761,BS2,Barley_Spring_JHI,48096,https://doi.org/10.15454/0SYPHM,BATNA,BLOCK>PLOT,,,,,8,31,"BLOCK>PLOT:13,BLOCK:8",2015,9.5,,39.66,2015-11-04T01:00:00Z,92,2015-06-30T02:00:00Z,126,,19.5,,3,2015-05-19T02:00:00Z,6,,22.7,2015-11-04T01:00:00Z,9.1,2015-11-04T01:00:00Z,3.4,2015-11-04T01:00:00Z,82.5,
4,3291330,BS2,Barley_Spring_JHI,48100,https://doi.org/10.15454/XIM1DN,OSIRIS~US RHYN,BLOCK>PLOT,,,,,4,1,"BLOCK>PLOT:4,BLOCK:1",2015,9.25,,46.49,2015-11-19T01:00:00Z,77,2015-06-15T02:00:00Z,107,,18.75,,3,2015-05-19T02:00:00Z,6,,22.9,2015-11-19T01:00:00Z,9.2,2015-11-19T01:00:00Z,3.4,2015-11-19T01:00:00Z,90,
30,3291516,BS2,Barley_Spring_JHI,48097,https://doi.org/10.15454/OLMLOH,MAROCAINE O79,BLOCK>PLOT,,,,,5,14,"BLOCK>PLOT:30,BLOCK:2",2015,9.75,,54.84,2015-11-30T01:00:00Z,75,2015-06-13T02:00:00Z,89.25,,20.75,,2,2015-05-19T02:00:00Z,6,,28.2,2015-11-30T01:00:00Z,11,2015-11-30T01:00:00Z,3.6,2015-11-30T01:00:00Z,67.5,
33,3291795,BS2,Barley_Spring_JHI,48101,https://doi.org/10.15454/TEJELQ,RABAT,BLOCK>PLOT,,,,,14,33,"BLOCK>PLOT:33,BLOCK:8",2015,8.5,,60.25,2015-11-20T01:00:00Z,72,2015-06-10T02:00:00Z,58.5,,5.25,,3,2015-05-19T02:00:00Z,2,,30.8,2015-11-20T01:00:00Z,10.9,2015-11-20T01:00:00Z,3.9,2015-11-20T01:00:00Z,72.5,
39,3291539,BS2,Barley_Spring_JHI,63418,https://doi.org/10.15454/CN7Z1I,Apex,BLOCK>PLOT,,,,,14,15,"BLOCK>PLOT:39,BLOCK:6",2015,11.75,,57.81,2015-12-01T01:00:00Z,88,2015-06-26T02:00:00Z,89.25,,7.25,,2,2015-05-19T02:00:00Z,2,,25.6,2015-12-01T01:00:00Z,9,2015-12-01T01:00:00Z,3.9,2015-12-01T01:00:00Z,87.5,
32,3291932,BS2,Barley_Spring_JHI,63418,https://doi.org/10.15454/CN7Z1I,Apex,BLOCK>PLOT,,,,,9,43,"BLOCK>PLOT:32,BLOCK:10",2015,10.75,,58.72,2015-10-21T02:00:00Z,88,2015-06-26T02:00:00Z,92.75,,10.25,,2,2015-05-19T02:00:00Z,2,,25.3,2015-10-21T02:00:00Z,8.7,2015-10-21T02:00:00Z,3.9,2015-10-21T02:00:00Z,107.5,
5,3291470,BS2,Barley_Spring_JHI,63427,https://doi.org/10.15454/WLDZ1L,Claret,BLOCK>PLOT,,,,,1,11,"BLOCK>PLOT:5,BLOCK:2",2015,8.25,,53.25,2015-11-19T01:00:00Z,90,2015-06-28T02:00:00Z,90,,7,,2,2015-05-19T02:00:00Z,2,,23.3,2015-11-19T01:00:00Z,8.4,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z,90,
31,3291517,BS2,Barley_Spring_JHI,63431,https://doi.org/10.15454/E7HQKV,Golden Promise,BLOCK>PLOT,,,,,6,14,"BLOCK>PLOT:31,BLOCK:2",2015,5.5,,45.55,2015-11-30T01:00:00Z,88,2015-06-26T02:00:00Z,74.5,,4.25,,2,2015-05-19T02:00:00Z,2,,22.9,2015-11-30T01:00:00Z,8.3,2015-11-30T01:00:00Z,3.7,2015-11-30T01:00:00Z,85,
20,3291768,BS2,Barley_Spring_JHI,63432,https://doi.org/10.15454/G1FM3G,Golf,BLOCK>PLOT,,,,,1,32,"BLOCK>PLOT:20,BLOCK:4",2015,12.75,,64.01,2015-11-02T01:00:00Z,89,2015-06-27T02:00:00Z,77.75,,5.5,,2,2015-05-19T02:00:00Z,2,,26.5,2015-11-02T01:00:00Z,9.1,2015-11-02T01:00:00Z,4,2015-11-02T01:00:00Z,112.5,
12,3291353,BS2,Barley_Spring_JHI,63449,https://doi.org/10.15454/OQ3BFL,Pallas,BLOCK>PLOT,,,,,12,2,"BLOCK>PLOT:12,BLOCK:5",2015,9.5,,51.03,2015-11-20T01:00:00Z,91,2015-06-29T02:00:00Z,90.25,,3.25,,3,2015-05-19T02:00:00Z,2,,22.5,2015-11-20T01:00:00Z,8.1,2015-11-20T01:00:00Z,3.7,2015-11-20T01:00:00Z,77.5,
39,3291532,BS2,Barley_Spring_JHI,63550,https://doi.org/10.15454/EW1Y0U,Gull,BLOCK>PLOT,,,,,7,15,"BLOCK>PLOT:39,BLOCK:2",2015,9.75,,50.58,2015-11-30T01:00:00Z,88,2015-06-26T02:00:00Z,104,,16.75,,2,2015-05-19T02:00:00Z,2,,23.4,2015-11-30T01:00:00Z,8.6,2015-11-30T01:00:00Z,3.6,2015-11-30T01:00:00Z,95,
66,3291597,BS2,Barley_Spring_JHI,63552,https://doi.org/10.15454/UE6LZV,Bonus,BLOCK>PLOT,,,,,14,19,"BLOCK>PLOT:66,BLOCK:6",2015,7.75,,62.18,2015-11-20T01:00:00Z,91,2015-06-29T02:00:00Z,98.75,,7,,1,2015-05-19T02:00:00Z,2,,25.4,2015-11-20T01:00:00Z,8.8,2015-11-20T01:00:00Z,4,2015-11-20T01:00:00Z,112.5,
57,3291571,BS2,Barley_Spring_JHI,63555,https://doi.org/10.15454/L2SOC6,Asplund,BLOCK>PLOT,,,,,4,18,"BLOCK>PLOT:57,BLOCK:2",2015,9.75,,40.79,2015-11-19T01:00:00Z,84,2015-06-22T02:00:00Z,103.25,,18,,2,2015-05-19T02:00:00Z,6,,20.4,2015-11-19T01:00:00Z,8.1,2015-11-19T01:00:00Z,3.3,2015-11-19T01:00:00Z,50,
28,3291376,BS2,Barley_Spring_JHI,63268,https://doi.org/10.15454/KPQ4TR,Athene,BLOCK>PLOT,,,,,7,4,"BLOCK>PLOT:28,BLOCK:1",2015,10.75,,52.11,2015-11-30T01:00:00Z,91,2015-06-29T02:00:00Z,103,,8.25,,2,2015-05-19T02:00:00Z,6,,26.6,2015-11-30T01:00:00Z,10.8,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z,92.5,
3,3291337,BS2,Barley_Spring_JHI,63269,https://doi.org/10.15454/ZOVIVF,Dea,BLOCK>PLOT,,,,,10,1,"BLOCK>PLOT:3,BLOCK:5",2015,10.25,,48.48,2015-11-20T01:00:00Z,97,2015-07-05T02:00:00Z,99.5,,7.25,,2,2015-05-19T02:00:00Z,6,,24.6,2015-11-20T01:00:00Z,10.1,2015-11-20T01:00:00Z,3.3,2015-11-20T01:00:00Z,150,
4,3291869,BS2,Barley_Spring_JHI,63269,https://doi.org/10.15454/ZOVIVF,Dea,BLOCK>PLOT,,,,,2,39,"BLOCK>PLOT:4,BLOCK:9",2015,10.5,,50.01,2015-10-26T01:00:00Z,98,2015-07-06T02:00:00Z,92.5,,7.5,,2,2015-05-19T02:00:00Z,6,,27.8,2015-10-26T01:00:00Z,11,2015-10-26T01:00:00Z,3.5,2015-10-26T01:00:00Z,95,
57,3291840,BS2,Barley_Spring_JHI,63338,https://doi.org/10.15454/SMVG4M,Barke IPK (Seq),BLOCK>PLOT,,,,,3,37,"BLOCK>PLOT:57,BLOCK:4",2015,11.75,,63.86,2015-10-21T02:00:00Z,91,2015-06-29T02:00:00Z,77.75,,4,,1,2015-05-19T02:00:00Z,2,,26.1,2015-10-21T02:00:00Z,8.9,2015-10-21T02:00:00Z,4,2015-10-21T02:00:00Z,90,
8,3291349,BS2,Barley_Spring_JHI,63439,https://doi.org/10.15454/KLKFMT,Isaria,BLOCK>PLOT,,,,,8,2,"BLOCK>PLOT:8,BLOCK:5",2015,9,,48.22,2015-11-04T01:00:00Z,88,2015-06-26T02:00:00Z,116.75,,15.75,,3,2015-05-19T02:00:00Z,2,,22.7,2015-11-04T01:00:00Z,8,2015-11-04T01:00:00Z,3.8,2015-11-04T01:00:00Z,270,
38,3291407,BS2,Barley_Spring_JHI,63621,https://doi.org/10.15454/4LLN6D,Fior 8199,BLOCK>PLOT,,,,,10,6,"BLOCK>PLOT:38,BLOCK:5",2015,12.5,,66.25,2015-11-20T01:00:00Z,90,2015-06-28T02:00:00Z,89.75,,7.25,,3,2015-05-19T02:00:00Z,2,,27.7,2015-11-20T01:00:00Z,9.6,2015-11-20T01:00:00Z,4,2015-11-20T01:00:00Z,107.5,
7,3291603,BS2,Barley_Spring_JHI,63645,https://doi.org/10.15454/FUPLFQ,Fior 10035,BLOCK>PLOT,,,,,6,20,"BLOCK>PLOT:7,BLOCK:3",2015,,,,,,,,,,,,,,,,,,,,,0,
37,3291799,BS2,Barley_Spring_JHI,63272,https://doi.org/10.15454/TZQOMS,Ketos,BLOCK>PLOT,,,,,4,34,"BLOCK>PLOT:37,BLOCK:4",2015,10.5,,53.75,2015-11-19T01:00:00Z,93,2015-07-01T02:00:00Z,87.25,,5.75,,3,2015-05-19T02:00:00Z,6,,24.5,2015-11-19T01:00:00Z,9.1,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z,82.5,
54,3291706,BS2,Barley_Spring_JHI,63248,https://doi.org/10.15454/VZXIB4,Manas,BLOCK>PLOT,,,,,11,27,"BLOCK>PLOT:54,BLOCK:7",2015,10.25,,48.38,2015-11-20T01:00:00Z,93,2015-07-01T02:00:00Z,105,,12.25,,2,2015-05-19T02:00:00Z,6,,24.3,2015-11-20T01:00:00Z,9.5,2015-11-20T01:00:00Z,3.6,2015-11-20T01:00:00Z,80,
25,3291511,BS2,Barley_Spring_JHI,63278,https://doi.org/10.15454/JUT7KD,Tarm92,BLOCK>PLOT,,,,,14,13,"BLOCK>PLOT:25,BLOCK:6",2015,10.75,,64.7,2015-12-01T01:00:00Z,84,2015-06-22T02:00:00Z,89.5,,12.5,,2,2015-05-19T02:00:00Z,2,,30.1,2015-12-01T01:00:00Z,10.4,2015-12-01T01:00:00Z,3.9,2015-12-01T01:00:00Z,92.5,
19,3291367,BS2,Barley_Spring_JHI,63339,https://doi.org/10.15454/SUZUFB,Morex IPK (Seq),BLOCK>PLOT,,,,,12,3,"BLOCK>PLOT:19,BLOCK:5",2015,8.75,,47.48,2015-11-20T01:00:00Z,84,2015-06-22T02:00:00Z,103.75,,18.25,,2,2015-05-19T02:00:00Z,6,,23.4,2015-11-20T01:00:00Z,8.8,2015-11-20T01:00:00Z,3.5,2015-11-20T01:00:00Z,90,
1,3291462,BS2,Barley_Spring_JHI,63340,https://doi.org/10.15454/41TCG5,Beatrix-gebeizt,BLOCK>PLOT,,,,,8,10,"BLOCK>PLOT:1,BLOCK:6",2015,10.25,,60.69,2015-11-19T01:00:00Z,88,2015-06-26T02:00:00Z,73.25,,2,,2,2015-05-19T02:00:00Z,2,,25.3,2015-11-19T01:00:00Z,8.6,2015-11-19T01:00:00Z,4,2015-11-19T01:00:00Z,92.5,
21,3291907,BS2,Barley_Spring_JHI,63340,https://doi.org/10.15454/41TCG5,Beatrix-gebeizt,BLOCK>PLOT,,,,,12,41,"BLOCK>PLOT:21,BLOCK:10",2015,12.5,,62.45,2015-11-20T01:00:00Z,88,2015-06-26T02:00:00Z,73,,0.75,,2,2015-05-19T02:00:00Z,2,,27,2015-11-20T01:00:00Z,9,2015-11-20T01:00:00Z,4.1,2015-11-20T01:00:00Z,92.5,
34,3291796,BS2,Barley_Spring_JHI,63341,https://doi.org/10.15454/CGION2,Djamila-gebeizt,BLOCK>PLOT,,,,,1,34,"BLOCK>PLOT:34,BLOCK:4",2015,9.5,,56.28,2015-11-02T01:00:00Z,91,2015-06-29T02:00:00Z,75.25,,4,,1,2015-05-19T02:00:00Z,2,,24.4,2015-11-02T01:00:00Z,8.7,2015-11-02T01:00:00Z,3.8,2015-11-02T01:00:00Z,92.5,
13,3291616,BS2,Barley_Spring_JHI,63345,https://doi.org/10.15454/VQIHBM,Victoriana-gebeizt,BLOCK>PLOT,,,,,5,21,"BLOCK>PLOT:13,BLOCK:3",2015,9.5,,59.35,2015-10-26T01:00:00Z,88,2015-06-26T02:00:00Z,70.25,,3.5,,2,2015-05-19T02:00:00Z,2,,27.5,2015-10-26T01:00:00Z,9.1,2015-10-26T01:00:00Z,4.1,2015-10-26T01:00:00Z,100,
43,3291819,BS2,Barley_Spring_JHI,63342,https://doi.org/10.15454/WXCHJL,Eunova-gebeizt,BLOCK>PLOT,,,,,10,35,"BLOCK>PLOT:43,BLOCK:8",2015,9.5,,62.13,2015-11-04T01:00:00Z,86,2015-06-24T02:00:00Z,85.75,,9.25,,2,2015-05-19T02:00:00Z,2,,26.8,2015-11-04T01:00:00Z,9.1,2015-11-04T01:00:00Z,4,2015-11-04T01:00:00Z,105,
51,3291827,BS2,Barley_Spring_JHI,63343,https://doi.org/10.15454/WQOR2E,Streif-gebeizt,BLOCK>PLOT,,,,,4,36,"BLOCK>PLOT:51,BLOCK:4",2015,10.75,,60.63,2015-10-26T01:00:00Z,88,2015-06-26T02:00:00Z,75.5,,5.25,,2,2015-05-19T02:00:00Z,2,,27.8,2015-10-26T01:00:00Z,9.2,2015-10-26T01:00:00Z,4.2,2015-10-26T01:00:00Z,97.5,
4,3291607,BS2,Barley_Spring_JHI,63344,https://doi.org/10.15454/EJZB9K,Ursa-gebeizt,BLOCK>PLOT,,,,,10,20,"BLOCK>PLOT:4,BLOCK:7",2015,10.25,,60.75,2015-11-04T01:00:00Z,88,2015-06-26T02:00:00Z,84,,8.5,,2,2015-05-19T02:00:00Z,2,,25.7,2015-11-04T01:00:00Z,8.8,2015-11-04T01:00:00Z,4,2015-11-04T01:00:00Z,95,
45,3291952,BS2,Barley_Spring_JHI,63344,https://doi.org/10.15454/EJZB9K,Ursa-gebeizt,BLOCK>PLOT,,,,,1,45,"BLOCK>PLOT:45,BLOCK:9",2015,9.5,,56.1,2015-10-21T02:00:00Z,88,2015-06-26T02:00:00Z,77,,6,,2,2015-05-19T02:00:00Z,2,,24.8,2015-10-21T02:00:00Z,8.7,2015-10-21T02:00:00Z,3.9,2015-10-21T02:00:00Z,92.5,
60,3291719,BS2,Barley_Spring_JHI,63553,https://doi.org/10.15454/1OJYRZ,Anni,BLOCK>PLOT,,,,,10,28,"BLOCK>PLOT:60,BLOCK:7",2015,11.75,,64.02,2015-10-28T01:00:00Z,88,2015-06-26T02:00:00Z,79.75,,5.25,,2,2015-05-19T02:00:00Z,2,,27.8,2015-10-28T01:00:00Z,9.2,2015-10-28T01:00:00Z,4.2,2015-10-28T01:00:00Z,97.5,
34,3291665,BS2,Barley_Spring_JHI,63554,https://doi.org/10.15454/VRGKEF,Optic,BLOCK>PLOT,,,,,12,24,"BLOCK>PLOT:34,BLOCK:7",2015,10.5,,54.91,2015-10-27T01:00:00Z,90,2015-06-28T02:00:00Z,68.75,,1.75,,2,2015-05-19T02:00:00Z,2,,24.5,2015-10-27T01:00:00Z,8.6,2015-10-27T01:00:00Z,3.7,2015-10-27T01:00:00Z,92.5,
35,3291535,BS2,Barley_Spring_JHI,63556,https://doi.org/10.15454/QWJFAP,Jadar,BLOCK>PLOT,,,,,10,15,"BLOCK>PLOT:35,BLOCK:6",2015,13,,45.31,2015-11-30T01:00:00Z,86,2015-06-24T02:00:00Z,119.5,,22.5,,1,2015-05-19T02:00:00Z,6,,24.2,2015-11-30T01:00:00Z,9.5,2015-11-30T01:00:00Z,3.4,2015-11-30T01:00:00Z,132.5,
55,3291838,BS2,Barley_Spring_JHI,63557,https://doi.org/10.15454/4VL88D,Maskin,BLOCK>PLOT,,,,,1,37,"BLOCK>PLOT:55,BLOCK:4",2015,13,,48.45,2015-11-30T01:00:00Z,79,2015-06-17T02:00:00Z,111.25,,16.75,,2,2015-05-19T02:00:00Z,6,,23.8,2015-11-30T01:00:00Z,8.6,2015-11-30T01:00:00Z,3.7,2015-11-30T01:00:00Z,75,
26,3291512,BS2,Barley_Spring_JHI,63273,https://doi.org/10.15454/UGCQVV,Ponente,BLOCK>PLOT,,,,,1,14,"BLOCK>PLOT:26,BLOCK:2",2015,12,,52,2015-11-30T01:00:00Z,86,2015-06-24T02:00:00Z,89.25,,8.75,,2,2015-05-19T02:00:00Z,6,,27.2,2015-11-30T01:00:00Z,10.8,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z,77.5,
22,3291901,BS2,Barley_Spring_JHI,63273,https://doi.org/10.15454/UGCQVV,Ponente,BLOCK>PLOT,,,,,6,41,"BLOCK>PLOT:22,BLOCK:9",2015,12.25,,54.18,2015-10-28T01:00:00Z,88,2015-06-26T02:00:00Z,89.25,,9.25,,2,2015-05-19T02:00:00Z,6,,26.7,2015-10-28T01:00:00Z,10.1,2015-10-28T01:00:00Z,3.6,2015-10-28T01:00:00Z,87.5,
59,3291573,BS2,Barley_Spring_JHI,63275,https://doi.org/10.15454/KQ5FDQ,Nure,BLOCK>PLOT,,,,,6,18,"BLOCK>PLOT:59,BLOCK:2",2015,10,,63.77,2015-11-03T01:00:00Z,93,2015-07-01T02:00:00Z,90.5,,3.25,,2,2015-05-19T02:00:00Z,2,,26.4,2015-11-03T01:00:00Z,9.1,2015-11-03T01:00:00Z,4,2015-11-03T01:00:00Z,92.5,
61,3291851,BS2,Barley_Spring_JHI,63460,https://doi.org/10.15454/M0MGVK,Spartan,BLOCK>PLOT,,,,,14,37,"BLOCK>PLOT:61,BLOCK:8",2015,12.5,,49.53,2015-10-21T02:00:00Z,86,2015-06-24T02:00:00Z,77.25,,3.5,,2,2015-05-19T02:00:00Z,2,,23.9,2015-10-21T02:00:00Z,8.9,2015-10-21T02:00:00Z,3.7,2015-10-21T02:00:00Z,92.5,
