,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L11,L13,W11,W13,Check,L12,L14,W12,W14,L10,W10,L15,W15
58,10,3348675,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,10.0,,,"REPLICATE>BLOCK>PLOT>PLANT:10,REPLICATE>BLOCK>PLOT:400924,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,82,68,7.2,7.5,Yes,,,,,,,,
59,2,3348667,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,2.0,,,"REPLICATE>BLOCK>PLOT>PLANT:2,REPLICATE>BLOCK>PLOT:400924,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,18,,73,,7.2,Yes,,,,,,,62,7
60,3,3348668,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,3.0,,,"REPLICATE>BLOCK>PLOT>PLANT:3,REPLICATE>BLOCK>PLOT:400924,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,79,70,7,8,Yes,,,,,,,,
61,5,3348694,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,5.0,,,"REPLICATE>BLOCK>PLOT>PLANT:5,REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,87,79,6,6.5,Yes,,,,,,,,
62,9,3348698,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,9.0,,,"REPLICATE>BLOCK>PLOT>PLANT:9,REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,85,76,6.6,7.5,Yes,,,,,,,,
63,1,3348688,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,1.0,,,"REPLICATE>BLOCK>PLOT>PLANT:1,REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,84,72,7.5,7,Yes,,,,,,,,
64,7,3348696,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,7.0,,,"REPLICATE>BLOCK>PLOT>PLANT:7,REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,17,,,,,Yes,77,64,6.3,6,,,,
65,4,3348693,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,4.0,,,"REPLICATE>BLOCK>PLOT>PLANT:4,REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,17,,,,,Yes,87,74,6.8,7,,,,
66,8,3348697,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,8.0,,,"REPLICATE>BLOCK>PLOT>PLANT:8,REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,82,76,7,6.8,Yes,,,,,,,,
67,6,3348695,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,6.0,,,"REPLICATE>BLOCK>PLOT>PLANT:6,REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,78,66,6.2,6.2,Yes,,,,,,,,
68,10,3348699,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,10.0,,,"REPLICATE>BLOCK>PLOT>PLANT:10,REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,17,,,,,Yes,85,72,6.4,7.5,,,,
69,2,3348691,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,2.0,,,"REPLICATE>BLOCK>PLOT>PLANT:2,REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,15,80,75,7,7.5,Yes,,,,,,,,
70,3,3348692,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,3.0,,,"REPLICATE>BLOCK>PLOT>PLANT:3,REPLICATE>BLOCK>PLOT:400994,REPLICATE>BLOCK:5,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,67,6.8,6.8,Yes,,,,,,,,
71,10,3348762,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,10.0,,,"REPLICATE>BLOCK>PLOT>PLANT:10,REPLICATE>BLOCK>PLOT:402571,REPLICATE>BLOCK:8,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,17,,,,,,79,61,7,6.5,,,,
72,8,3348760,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,8.0,,,"REPLICATE>BLOCK>PLOT>PLANT:8,REPLICATE>BLOCK>PLOT:402571,REPLICATE>BLOCK:8,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,83,76,7,7,,,,,,,,,
73,3,3348755,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,3.0,,,"REPLICATE>BLOCK>PLOT>PLANT:3,REPLICATE>BLOCK>PLOT:402571,REPLICATE>BLOCK:8,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,17,,,,,,74,73,6,6,,,,
74,6,3348758,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,6.0,,,"REPLICATE>BLOCK>PLOT>PLANT:6,REPLICATE>BLOCK>PLOT:402571,REPLICATE>BLOCK:8,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,17,,,,,,83,71,7,6.6,,,,
75,9,3348761,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,9.0,,,"REPLICATE>BLOCK>PLOT>PLANT:9,REPLICATE>BLOCK>PLOT:402571,REPLICATE>BLOCK:8,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,73,61,6,6,,,,,,,,,
76,5,3348757,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,5.0,,,"REPLICATE>BLOCK>PLOT>PLANT:5,REPLICATE>BLOCK>PLOT:402571,REPLICATE>BLOCK:8,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,83,77,6.8,6.6,,,,,,,,,
77,2,3348754,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,2.0,,,"REPLICATE>BLOCK>PLOT>PLANT:2,REPLICATE>BLOCK>PLOT:402571,REPLICATE>BLOCK:8,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,75,74,6,6.5,,,,,,,,,
78,4,3348756,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,4.0,,,"REPLICATE>BLOCK>PLOT>PLANT:4,REPLICATE>BLOCK>PLOT:402571,REPLICATE>BLOCK:8,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,15,88,79,7,7.2,,,,,,,,,
79,1,3348751,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,1.0,,,"REPLICATE>BLOCK>PLOT>PLANT:1,REPLICATE>BLOCK>PLOT:402571,REPLICATE>BLOCK:8,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,,,,,,86,81,7,7,,,,
80,7,3348759,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,7.0,,,"REPLICATE>BLOCK>PLOT>PLANT:7,REPLICATE>BLOCK>PLOT:402571,REPLICATE>BLOCK:8,REPLICATE>BLOCK:8,REPLICATE:1,REPLICATE:2,REPLICATE:3,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,15,65,51,5.4,4.5,,,,,,,,,
81,10,3348725,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,10.0,,,"REPLICATE>BLOCK>PLOT>PLANT:10,REPLICATE>BLOCK>PLOT:402234,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,84,82,6.8,6.7,,,,,,,,,
82,8,3348723,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,8.0,,,"REPLICATE>BLOCK>PLOT>PLANT:8,REPLICATE>BLOCK>PLOT:402234,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,86,82,7.5,7.2,,,,,,,,,
83,3,3348718,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,3.0,,,"REPLICATE>BLOCK>PLOT>PLANT:3,REPLICATE>BLOCK>PLOT:402234,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,17,,,,,,77,64,7,6,,,,
84,6,3348721,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,6.0,,,"REPLICATE>BLOCK>PLOT>PLANT:6,REPLICATE>BLOCK>PLOT:402234,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,78,72,7.5,7,,,,,,,,,
85,9,3348724,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,9.0,,,"REPLICATE>BLOCK>PLOT>PLANT:9,REPLICATE>BLOCK>PLOT:402234,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,15,,,,,,84,,7.4,,84,7.6,,
86,5,3348720,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,5.0,,,"REPLICATE>BLOCK>PLOT>PLANT:5,REPLICATE>BLOCK>PLOT:402234,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,77,77,7.5,7.2,,,,,,,,,
87,2,3348717,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,2.0,,,"REPLICATE>BLOCK>PLOT>PLANT:2,REPLICATE>BLOCK>PLOT:402234,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,15,,,,,,77,,7.2,,78,7.5,,
88,4,3348719,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,4.0,,,"REPLICATE>BLOCK>PLOT>PLANT:4,REPLICATE>BLOCK>PLOT:402234,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,77,67,8,6.8,,,,,,,,,
89,1,3348713,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,1.0,,,"REPLICATE>BLOCK>PLOT>PLANT:1,REPLICATE>BLOCK>PLOT:402234,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,15,82,78,7.5,6.5,,,,,,,,,
90,7,3348722,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,7.0,,,"REPLICATE>BLOCK>PLOT>PLANT:7,REPLICATE>BLOCK>PLOT:402234,REPLICATE>BLOCK:18,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,85,80,7.8,7.4,,,,,,,,,
91,10,3348712,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,10.0,,,"REPLICATE>BLOCK>PLOT>PLANT:10,REPLICATE>BLOCK>PLOT:402116,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,,,,,,75,,6,,79,7.5,,
92,8,3348710,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,8.0,,,"REPLICATE>BLOCK>PLOT>PLANT:8,REPLICATE>BLOCK>PLOT:402116,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,81,72,7,5.5,,,,,,,,,
93,3,3348705,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,3.0,,,"REPLICATE>BLOCK>PLOT>PLANT:3,REPLICATE>BLOCK>PLOT:402116,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,17,,,,,,73,,6,,83,7,,
94,6,3348708,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,6.0,,,"REPLICATE>BLOCK>PLOT>PLANT:6,REPLICATE>BLOCK>PLOT:402116,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,15,86,61,8.5,6,,,,,,,,,
95,9,3348711,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,9.0,,,"REPLICATE>BLOCK>PLOT>PLANT:9,REPLICATE>BLOCK>PLOT:402116,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,15,,,,,,72,,6.5,,76,7,,
96,5,3348707,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,5.0,,,"REPLICATE>BLOCK>PLOT>PLANT:5,REPLICATE>BLOCK>PLOT:402116,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,87,71,7,6,,,,,,,,,
97,2,3348704,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,2.0,,,"REPLICATE>BLOCK>PLOT>PLANT:2,REPLICATE>BLOCK>PLOT:402116,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,85,79,7.5,7,,,,,,,,,
98,4,3348706,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,4.0,,,"REPLICATE>BLOCK>PLOT>PLANT:4,REPLICATE>BLOCK>PLOT:402116,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,80,80,7.5,6.5,,,,,,,,,
99,1,3348700,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,1.0,,,"REPLICATE>BLOCK>PLOT>PLANT:1,REPLICATE>BLOCK>PLOT:402116,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,18,,81,,6.5,,,,,,,,66,7
100,7,3348709,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,7.0,,,"REPLICATE>BLOCK>PLOT>PLANT:7,REPLICATE>BLOCK>PLOT:402116,REPLICATE>BLOCK:21,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,,,,,,,,,,2012,,,,,,,,,,,,16,87,79,8,7,,,,,,,,,
101,10,3348687,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,10.0,,,"REPLICATE>BLOCK>PLOT>PLANT:10,REPLICATE>BLOCK>PLOT:400950,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,,82,70,7,7.8,,,,,,,,,
102,8,3348685,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,8.0,,,"REPLICATE>BLOCK>PLOT>PLANT:8,REPLICATE>BLOCK>PLOT:400950,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,,86,,7.5,,,,,,,,76,7
103,3,3348680,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,3.0,,,"REPLICATE>BLOCK>PLOT>PLANT:3,REPLICATE>BLOCK>PLOT:400950,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,15,,,,,,79,,6.5,,85,6.5,,
104,6,3348683,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,6.0,,,"REPLICATE>BLOCK>PLOT>PLANT:6,REPLICATE>BLOCK>PLOT:400950,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,15,,,,,,75,,6.5,,84,7,,
105,9,3348686,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,9.0,,,"REPLICATE>BLOCK>PLOT>PLANT:9,REPLICATE>BLOCK>PLOT:400950,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,15,84,77,7,8,,,,,,,,,
106,5,3348682,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,5.0,,,"REPLICATE>BLOCK>PLOT>PLANT:5,REPLICATE>BLOCK>PLOT:400950,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,15,,,,,,83,,8.3,,82,7.7,,
107,2,3348679,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,2.0,,,"REPLICATE>BLOCK>PLOT>PLANT:2,REPLICATE>BLOCK>PLOT:400950,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,15,,,,,,80,,7.5,,84,6.3,,
108,4,3348681,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,4.0,,,"REPLICATE>BLOCK>PLOT>PLANT:4,REPLICATE>BLOCK>PLOT:400950,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,15,,,,,,85,,7,,94,6.5,,
109,1,3348676,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,1.0,,,"REPLICATE>BLOCK>PLOT>PLANT:1,REPLICATE>BLOCK>PLOT:400950,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,15,,,,,,79,,7.5,,85,7,,
110,7,3348684,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,7.0,,,"REPLICATE>BLOCK>PLOT>PLANT:7,REPLICATE>BLOCK>PLOT:400950,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,17,,,,,,81,,7.8,,80,8,,
111,10,3348662,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,10.0,,,"REPLICATE>BLOCK>PLOT>PLANT:10,REPLICATE>BLOCK>PLOT:400833,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,79,66,7,7.5,,,,,,,,,
112,8,3348660,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,8.0,,,"REPLICATE>BLOCK>PLOT>PLANT:8,REPLICATE>BLOCK>PLOT:400833,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,,,,,,79,69,6.5,7.2,,,,
113,3,3348655,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,3.0,,,"REPLICATE>BLOCK>PLOT>PLANT:3,REPLICATE>BLOCK>PLOT:400833,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,82,65,7,7.5,,,,,,,,,
114,6,3348658,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,6.0,,,"REPLICATE>BLOCK>PLOT>PLANT:6,REPLICATE>BLOCK>PLOT:400833,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,80,75,7,7.5,,,,,,,,,
115,9,3348661,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,9.0,,,"REPLICATE>BLOCK>PLOT>PLANT:9,REPLICATE>BLOCK>PLOT:400833,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,16,82,70,7,8.3,,,,,,,,,
116,5,3348657,Cra12,127400,https://doi.org/10.15454/P5UIAJ,B73_H,KWS Caracal 2012,REPLICATE>BLOCK>PLOT>PLANT,,,,5.0,,,"REPLICATE>BLOCK>PLOT>PLANT:5,REPLICATE>BLOCK>PLOT:400833,REPLICATE>BLOCK:12,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,,,,,,,,,,2012,,,,,,,,,,,,17,71,64,5.4,6.8,,,,,,,,,
