,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill
64,G72-01-2-6,3352527,Gai12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-6,,10.0,28.0,"REPLICATE>BLOCK>PLOT:G72-01-2-6,REPLICATE>BLOCK:4,REPLICATE:2",rainfed,453.6571747627,248.9841176471,"63,3048330487","68,1234868243",1.1295343137,165,205,105,"-4,81865377560",2012,,,,,,,,,,,
65,G72-01-1-6,3352525,Gai12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-6,,6.0,12.0,"REPLICATE>BLOCK>PLOT:G72-01-1-6,REPLICATE>BLOCK:22,REPLICATE:1",rainfed,380.5469556244,254.22,"63,3048330487","69,1907382303",0.9674264706,145,200,105,"-5,88590518160",2012,,,,,,,,,,,
66,3006water_regimewatered,3337068,Gai12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,351.333784153,63.8696232277,64.117158981,226.3383750018,3340.2030503264,289.6219642124,108.1608151299,,,2012,18.0620686027,17.8312373737,17.1364637387,221.343,255.262,1015.171,-22.5052083333,-9.5997474747,26.7233013355,27.0059960511,25.5538073905
67,3006water_regimerainfed,3336822,Gai12,127405,https://doi.org/10.15454/FLE1RA,EZ47_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,295.2606533485,63.4405741607,71.723171753,162.4792427445,384.9595144874,203.3868119707,95.8017214386,,,2012,,,,,,,,,,,
68,G72-02-2-7,3352543,Gai12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-7,,11.0,3.0,"REPLICATE>BLOCK>PLOT:G72-02-2-7,REPLICATE>BLOCK:5,REPLICATE:2",watered,2972.2222222222,316.7647058824,"64,7849117529","65,9788172736",9.4149509804,260,310,150,"-1,19390552070",2012,,,,,,,,,,,
69,G72-02-1-7,3352541,Gai12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-7,,9.0,26.0,"REPLICATE>BLOCK>PLOT:G72-02-1-7,REPLICATE>BLOCK:36,REPLICATE:1",watered,3502.4154589372,286.9588235294,"65,9788172736","69,1907382303",10.0504901961,240,305,110,"-3,21192095670",2012,,,,,,,,,,,
70,G72-01-3-7,3352539,Gai12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-7,,21.0,28.0,"REPLICATE>BLOCK>PLOT:G72-01-3-7,REPLICATE>BLOCK:12,REPLICATE:3",rainfed,1023.1316725979,234.7176470588,"64,7849117529","74,9190642556",2.4014705882,155,225,85,"-10,13415250270",2012,,,,,,,,,,,
71,G72-01-2-7,3352537,Gai12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-7,,15.0,24.0,"REPLICATE>BLOCK>PLOT:G72-01-2-7,REPLICATE>BLOCK:24,REPLICATE:2",rainfed,1329.1517323775,228.4517647059,"63,3048330487","67,0282656168",3.0364705882,170,235,105,"-3,72343256810",2012,,,,,,,,,,,
72,G72-01-1-7,3352535,Gai12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-7,,6.0,6.0,"REPLICATE>BLOCK>PLOT:G72-01-1-7,REPLICATE>BLOCK:21,REPLICATE:1",rainfed,1027.5689223058,273.4323529412,"63,3048330487","80,2021890789",2.8097058824,160,225,105,"-16,89735603020",2012,,,,,,,,,,,
73,3007water_regimewatered,3337069,Gai12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,361.9654080246,65.0457877454,67.2643605024,249.0931094004,3186.5094529579,305.665716855,132.4034580658,,,2012,18.2659858586,18.1108207071,17.0028854165,263.182,284.339,963.435,-20.7725694444,-9.9206989247,27.0224858534,27.2133416888,25.3819659186
74,3007water_regimerainfed,3336823,Gai12,127406,https://doi.org/10.15454/NPJBWJ,MS153_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,296.255194611,64.0258171509,73.9073518203,158.855284608,1205.6662482083,218.1225947853,95.8660663072,,,2012,,,,,,,,,,,
75,G72-02-2-8,3352553,Gai12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-8,,11.0,18.0,"REPLICATE>BLOCK>PLOT:G72-02-2-8,REPLICATE>BLOCK:7,REPLICATE:2",watered,3841.8290854573,280.14,"68,1234868243","68,1234868243",10.7625,255,285,140,"0,00000000000",2012,,,,,,,,,,,
76,G72-02-1-8,3352551,Gai12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-8,,4.0,28.0,"REPLICATE>BLOCK>PLOT:G72-02-1-8,REPLICATE>BLOCK:16,REPLICATE:1",watered,3840.8656145385,296.84,"63,3048330487","64,7849117529",11.4012254902,240,290,120,"-1,48007870420",2012,,,,,,,,,,,
77,G72-01-3-8,3352549,Gai12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-8,,23.0,17.0,"REPLICATE>BLOCK>PLOT:G72-01-3-8,REPLICATE>BLOCK:19,REPLICATE:3",rainfed,1774.3979721166,214.7317647059,"67,0282656168","76,4636532233",3.8101960784,170,210,110,"-9,43538760650",2012,,,,,,,,,,,
78,G72-01-2-8,3352547,Gai12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-8,,11.0,6.0,"REPLICATE>BLOCK>PLOT:G72-01-2-8,REPLICATE>BLOCK:5,REPLICATE:2",rainfed,1631.5652626105,262.4329411765,"69,1907382303","78,9055366062",4.2817647059,150,175,105,"-9,71479837590",2012,,,,,,,,,,,
79,G72-01-1-8,3352545,Gai12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-8,,2.0,11.0,"REPLICATE>BLOCK>PLOT:G72-01-1-8,REPLICATE>BLOCK:6,REPLICATE:1",rainfed,1759.7087378641,269.7388235294,"62,0608834049","67,0282656168",4.7466176471,155,185,105,"-4,96738221190",2012,,,,,,,,,,,
80,3008water_regimewatered,3337070,Gai12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,336.2951454719,65.5380491288,65.8306275587,253.5634942728,3818.380048029,284.7997778075,137.3070489468,,,2012,18.367671156,17.9868518519,17.1184920576,358.108,258.65,989.124,-20.6180555556,-9.8841145833,26.8655532639,27.5100850705,25.5157446615
81,3008water_regimerainfed,3336824,Gai12,127407,https://doi.org/10.15454/GAHOFA,A310_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,297.9960206723,66.677416042,74.0966133364,157.006411083,1683.217032992,192.7717411525,105.1021805367,,,2012,,,,,,,,,,,
82,G72-02-2-9,3352563,Gai12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-9,,10.0,11.0,"REPLICATE>BLOCK>PLOT:G72-02-2-9,REPLICATE>BLOCK:2,REPLICATE:2",watered,4350.7362784471,294.8452941176,"69,1907382303","70,3468421086",12.8279411765,280,330,140,"-1,15610387830",2012,,,,,,,,,,,
83,G72-02-1-9,3352561,Gai12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-9,,6.0,2.0,"REPLICATE>BLOCK>PLOT:G72-02-1-9,REPLICATE>BLOCK:21,REPLICATE:1",watered,4067.8754067875,293.1264705882,"65,9788172736","69,1907382303",11.9240196078,270,330,150,"-3,21192095670",2012,,,,,,,,,,,
84,G72-01-3-9,3352559,Gai12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-9,,26.0,20.0,"REPLICATE>BLOCK>PLOT:G72-01-3-9,REPLICATE>BLOCK:31,REPLICATE:3",rainfed,1859.8615916955,231.54,"69,1907382303","84,6081786292",4.3063235294,145,195,90,"-15,41744039890",2012,,,,,,,,,,,
85,G72-01-2-9,3352557,Gai12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-9,,18.0,26.0,"REPLICATE>BLOCK>PLOT:G72-01-2-9,REPLICATE>BLOCK:36,REPLICATE:2",rainfed,1673.7891737892,241.5705882353,"69,1907382303","45,657488744",4.0433823529,145,215,95,"23,53324948630",2012,,,,,,,,,,,
86,G72-01-1-9,3352555,Gai12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-9,,5.0,23.0,"REPLICATE>BLOCK>PLOT:G72-01-1-9,REPLICATE>BLOCK:20,REPLICATE:1",rainfed,1666.6666666667,247.6941176471,"73,2949949091","83,19971632",4.1282352941,155,205,105,"-9,90472141090",2012,,,,,,,,,,,
87,3009water_regimewatered,3337071,Gai12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,362.9170961413,67.9238959218,70.3539854702,267.7819171972,4363.4575546371,316.9042582549,140.3222548023,,,2012,18.4739180264,18.3478129117,16.9207180145,319.22,287.942,917.38,-19.2735507246,-9.2629310345,27.1150701404,27.4683693878,25.2945761976
88,3009water_regimerainfed,3336825,Gai12,127408,https://doi.org/10.15454/MN1MDA,B84_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,297.2859309778,69.5683569671,71.3177709887,147.7556652062,1789.4519313911,201.3382053473,100.9056220833,,,2012,,,,,,,,,,,
89,G72-02-2-10,3352573,Gai12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-10,,15.0,21.0,"REPLICATE>BLOCK>PLOT:G72-02-2-10,REPLICATE>BLOCK:23,REPLICATE:2",watered,4262.0865139949,264.3117647059,"70,3468421086","71,7553055814",11.2651960784,240,290,115,"-1,40846347280",2012,,,,,,,,,,,
90,G72-02-1-10,3352571,Gai12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-10,,7.0,28.0,"REPLICATE>BLOCK>PLOT:G72-02-1-10,REPLICATE>BLOCK:28,REPLICATE:1",watered,4101.1726546906,267.9858823529,"68,1234868243","70,3468421086",10.9905637255,235,305,120,"-2,22335528430",2012,,,,,,,,,,,
91,G72-01-3-10,3352569,Gai12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-10,,26.0,9.0,"REPLICATE>BLOCK>PLOT:G72-01-3-10,REPLICATE>BLOCK:30,REPLICATE:3",rainfed,588.474025974,235.8917647059,"69,1907382303","80,2021890789",1.3881617647,140,190,80,"-11,01145084860",2012,,,,,,,,,,,
92,G72-01-2-10,3352567,Gai12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-10,,17.0,6.0,"REPLICATE>BLOCK>PLOT:G72-01-2-10,REPLICATE>BLOCK:29,REPLICATE:2",rainfed,689.2230576441,261.6970588235,"67,0282656168","81,6621384111",1.8036764706,155,200,95,"-14,63387279430",2012,,,,,,,,,,,
93,G72-01-1-10,3352565,Gai12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-10,,9.0,11.0,"REPLICATE>BLOCK>PLOT:G72-01-1-10,REPLICATE>BLOCK:34,REPLICATE:1",rainfed,300.3578732106,270.3882352941,"67,0282656168","85,9700180645",0.8121323529,155,200,105,"-18,94175244770",2012,,,,,,,,,,,
94,3010water_regimewatered,3337072,Gai12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,322.7439493187,69.2013152701,71.030150032,240.1589799264,4247.4502505228,299.2416146009,119.9199198705,,,2012,18.367671156,18.4860606061,16.902988467,358.108,257.568,895.194,-20.2556818182,-8.6354166667,26.8655532639,27.7914171704,25.2610414311
95,3010water_regimerainfed,3336826,Gai12,127409,https://doi.org/10.15454/WBSYN7,F894_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,315.3900567905,68.1420505187,82.509208713,151.8893238918,604.4806814522,205.7230553017,97.3231461448,,,2012,,,,,,,,,,,
96,G72-02-2-11,3352583,Gai12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-11,,16.0,18.0,"REPLICATE>BLOCK>PLOT:G72-02-2-11,REPLICATE>BLOCK:27,REPLICATE:2",watered,4326.9230769231,276.4411764706,"63,3048330487","64,7849117529",11.9613970588,250,290,115,"-1,48007870420",2012,,,,,,,,,,,
97,G72-02-1-11,3352581,Gai12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-11,,9.0,3.0,"REPLICATE>BLOCK>PLOT:G72-02-1-11,REPLICATE>BLOCK:33,REPLICATE:1",watered,3701.5199161426,268.2423529412,"64,7849117529","64,7849117529",9.9290441176,240,300,115,"0,00000000000",2012,,,,,,,,,,,
98,G72-01-3-11,3352579,Gai12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-11,,25.0,6.0,"REPLICATE>BLOCK>PLOT:G72-01-3-11,REPLICATE>BLOCK:25,REPLICATE:3",rainfed,975.7834757835,228.4941176471,"67,0282656168","74,9190642556",2.2296078431,135,160,75,"-7,89079863880",2012,,,,,,,,,,,
99,G72-01-2-11,3352577,Gai12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-11,,13.0,9.0,"REPLICATE>BLOCK>PLOT:G72-01-2-11,REPLICATE>BLOCK:14,REPLICATE:2",rainfed,926.7367192061,234.7817647059,"73,2949949091","81,6621384111",2.1758088235,145,170,105,"-8,36714350200",2012,,,,,,,,,,,
100,G72-01-1-11,3352575,Gai12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-11,,3.0,27.0,"REPLICATE>BLOCK>PLOT:G72-01-1-11,REPLICATE>BLOCK:12,REPLICATE:1",rainfed,1357.6779026217,228.3635294118,"62,0608834049","78,9055366062",3.1004411765,155,205,105,"-16,84465320130",2012,,,,,,,,,,,
101,3011water_regimewatered,3337073,Gai12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,320.4511291012,64.0228978777,64.8928481952,242.4571929395,4072.6905470093,295.857967984,108.0600266478,,,2012,17.7649864025,17.8312373737,17.1364637387,223.625,255.262,1015.171,-22.5052083333,-9.5997474747,26.314856961,27.0059960511,25.5538073905
102,3011water_regimerainfed,3336827,Gai12,127410,https://doi.org/10.15454/ZJPT9Q,F912_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,278.2493793893,67.9727304252,78.2789578853,152.2325113678,1227.1528148519,188.9675346445,94.351449241,,,2012,,,,,,,,,,,
103,G72-02-2-12,3352593,Gai12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-12,,13.0,6.0,"REPLICATE>BLOCK>PLOT:G72-02-2-12,REPLICATE>BLOCK:13,REPLICATE:2",watered,3165.6762874929,237.3323529412,"63,3048330487","65,9788172736",7.5131740196,230,280,80,"-2,67398422490",2012,,,,,,,,,,,
104,G72-02-1-12,3352591,Gai12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-12,,5.0,2.0,"REPLICATE>BLOCK>PLOT:G72-02-1-12,REPLICATE>BLOCK:17,REPLICATE:1",watered,4092.9203539823,227.9941176471,"64,7849117529","68,1234868243",9.3316176471,260,340,120,"-3,33857507140",2012,,,,,,,,,,,
105,G72-01-3-12,3352589,Gai12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-12,,25.0,11.0,"REPLICATE>BLOCK>PLOT:G72-01-3-12,REPLICATE>BLOCK:26,REPLICATE:3",rainfed,509.5459236326,245.48,"64,7849117529","74,9190642556",1.2508333333,155,195,70,"-10,13415250270",2012,,,,,,,,,,,
106,G72-01-2-12,3352587,Gai12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-12,,15.0,20.0,"REPLICATE>BLOCK>PLOT:G72-01-2-12,REPLICATE>BLOCK:23,REPLICATE:2",rainfed,931.5206445116,265.1894117647,"69,1907382303","84,6081786292",2.4702941176,180,230,105,"-15,41744039890",2012,,,,,,,,,,,
107,G72-01-1-12,3352585,Gai12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-12,,5.0,17.0,"REPLICATE>BLOCK>PLOT:G72-01-1-12,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,1099.1379310345,236.4352941176,"70,3468421086","78,9055366062",2.59875,160,220,105,"-8,55869449760",2012,,,,,,,,,,,
108,3012water_regimewatered,3337074,Gai12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,292.9763885838,64.1457822415,67.2084187242,243.5041828162,3738.9588565148,302.6203933156,95.4703269066,,,2012,18.0620686027,18.0838344988,17.0028854165,221.343,306.998,963.435,-21.1298076923,-9.9206989247,26.7233013355,27.189817762,25.3819659186
109,3012water_regimerainfed,3336828,Gai12,127411,https://doi.org/10.15454/KIHXDG,B105_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,320.0390634767,68.3378944702,79.1444442016,161.9463765445,600.7324165905,217.375010708,91.6233792835,,,2012,,,,,,,,,,,
110,G72-02-2-13,3352603,Gai12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-13,,10.0,4.0,"REPLICATE>BLOCK>PLOT:G72-02-2-13,REPLICATE>BLOCK:1,REPLICATE:2",watered,4102.999434069,254.6558823529,"65,9788172736","65,9788172736",10.4485294118,250,300,125,"0,00000000000",2012,,,,,,,,,,,
111,G72-02-1-13,3352601,Gai12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-13,,4.0,17.0,"REPLICATE>BLOCK>PLOT:G72-02-1-13,REPLICATE>BLOCK:15,REPLICATE:1",watered,2895.135009311,302.8258823529,"71,7553055814","69,1907382303",8.7672181373,235,300,100,"2,56456735110",2012,,,,,,,,,,,
112,G72-01-3-13,3352599,Gai12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-13,,19.0,5.0,"REPLICATE>BLOCK>PLOT:G72-01-3-13,REPLICATE>BLOCK:1,REPLICATE:3",rainfed,1238.3900928793,258.78,"67,0282656168","68,1234868243",3.2047058824,165,175,100,"-1,09522120750",2012,,,,,,,,,,,
113,G72-01-2-13,3352597,Gai12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-13,,10.0,14.0,"REPLICATE>BLOCK>PLOT:G72-01-2-13,REPLICATE>BLOCK:2,REPLICATE:2",rainfed,653.3530571992,268.0141176471,"62,0608834049","64,7849117529",1.7510784314,145,175,105,"-2,72402834800",2012,,,,,,,,,,,
114,G72-01-1-13,3352595,Gai12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-13,,8.0,21.0,"REPLICATE>BLOCK>PLOT:G72-01-1-13,REPLICATE>BLOCK:31,REPLICATE:1",rainfed,736.0886007563,242.4447058824,"65,9788172736","78,9055366062",1.7846078431,145,180,105,"-12,92671933260",2012,,,,,,,,,,,
115,3013water_regimewatered,3337075,Gai12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,339.5241987026,69.11577062,67.8935163255,241.5583991032,3463.0284294433,298.1698186739,111.0594435064,,,2012,17.9771858586,18.1942191142,17.0231624589,240.226,239.031,941.231,-20.8990384615,-9.6847222222,26.6238146278,27.3787114874,25.421133215
116,3013water_regimerainfed,3336829,Gai12,127412,https://doi.org/10.15454/CNJTVT,A347_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,330.3345064671,64.920674091,70.6191383083,149.362425516,776.7123239101,179.1549274825,103.4441577872,,,2012,,,,,,,,,,,
117,G72-02-2-14,3352613,Gai12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-14,,16.0,3.0,"REPLICATE>BLOCK>PLOT:G72-02-2-14,REPLICATE>BLOCK:25,REPLICATE:2",watered,3697.6289134438,302.8023529412,"68,1234868243","69,1907382303",11.1965073529,240,275,125,"-1,06725140600",2012,,,,,,,,,,,
118,G72-02-1-14,3352611,Gai12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-14,,6.0,10.0,"REPLICATE>BLOCK>PLOT:G72-02-1-14,REPLICATE>BLOCK:22,REPLICATE:1",watered,3612.7980206928,305.9894117647,"63,3048330487","63,3048330487",11.0547794118,250,325,120,"0,00000000000",2012,,,,,,,,,,,
119,G72-01-3-14,3352609,Gai12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-14,,27.0,18.0,"REPLICATE>BLOCK>PLOT:G72-01-3-14,REPLICATE>BLOCK:35,REPLICATE:3",rainfed,847.8260869565,230,"67,0282656168","84,6081786292",1.95,150,185,80,"-17,57991301240",2012,,,,,,,,,,,
120,G72-01-2-14,3352607,Gai12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-14,,12.0,5.0,"REPLICATE>BLOCK>PLOT:G72-01-2-14,REPLICATE>BLOCK:9,REPLICATE:2",rainfed,1379.5518207283,239.75,"78,9055366062","81,6621384111",3.3074754902,155,190,105,"-2,75660180490",2012,,,,,,,,,,,
121,G72-01-1-14,3352605,Gai12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-14,,8.0,13.0,"REPLICATE>BLOCK>PLOT:G72-01-1-14,REPLICATE>BLOCK:30,REPLICATE:1",rainfed,1518.2461873638,250.56,"67,0282656168","84,6081786292",3.8041176471,145,175,105,"-17,57991301240",2012,,,,,,,,,,,
122,3014water_regimewatered,3337076,Gai12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,364.9444844632,65.732013971,67.0102514774,239.2947695153,3771.6256695665,296.4988135429,122.6963265082,,,2012,18.1796223101,17.9828900112,17.0439396396,214.519,284.339,963.435,-21.087962963,-9.9206989247,26.8750869403,27.0432405274,25.4644615555
123,3014water_regimerainfed,3336830,Gai12,127413,https://doi.org/10.15454/JBBAWF,EP52_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,300.6753570564,70.6487421518,83.6609315541,152.5120835736,1208.3378968569,190.8549049886,97.6201090135,,,2012,,,,,,,,,,,
124,G72-02-2-15,3352623,Gai12,127414,https://doi.org/10.15454/X2ENCA,F7028_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-15,,13.0,13.0,"REPLICATE>BLOCK>PLOT:G72-02-2-15,REPLICATE>BLOCK:14,REPLICATE:2",watered,4614.0939597315,242.9576470588,"64,7849117529","64,7849117529",11.2102941176,250,275,120,"0,00000000000",2012,,,,,,,,,,,
125,G72-02-1-15,3352621,Gai12,127414,https://doi.org/10.15454/X2ENCA,F7028_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-15,,2.0,23.0,"REPLICATE>BLOCK>PLOT:G72-02-1-15,REPLICATE>BLOCK:8,REPLICATE:1",watered,4406.3079777366,218.7705882353,"64,7849117529","65,9788172736",9.6397058824,235,290,115,"-1,19390552070",2012,,,,,,,,,,,
126,G72-01-3-15,3352619,Gai12,127414,https://doi.org/10.15454/X2ENCA,F7028_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-15,,26.0,28.0,"REPLICATE>BLOCK>PLOT:G72-01-3-15,REPLICATE>BLOCK:32,REPLICATE:3",rainfed,673.3206590621,217.5164705882,"64,7849117529","67,0282656168",1.4645833333,160,215,85,"-2,24335386390",2012,,,,,,,,,,,
127,G72-01-2-15,3352617,Gai12,127414,https://doi.org/10.15454/X2ENCA,F7028_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-15,,13.0,19.0,"REPLICATE>BLOCK>PLOT:G72-01-2-15,REPLICATE>BLOCK:15,REPLICATE:2",rainfed,1201.4787430684,222.7647058824,"64,7849117529","81,6621384111",2.6764705882,180,235,105,"-16,87722665820",2012,,,,,,,,,,,
128,G72-01-1-15,3352615,Gai12,127414,https://doi.org/10.15454/X2ENCA,F7028_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-15,,7.0,3.0,"REPLICATE>BLOCK>PLOT:G72-01-1-15,REPLICATE>BLOCK:25,REPLICATE:1",rainfed,1004.5422781272,192.7641176471,"63,3048330487","67,0282656168",1.9363970588,160,200,105,"-3,72343256810",2012,,,,,,,,,,,
