,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L10,L12,W10,W12,Check
1390,3197water_regimerainfed,3334725,Cam12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,74.1697121271,86.6437510169,154.8332130148,1049.7542508911,189.7197744632,80.8100856026,,,2012,20.5727244541,20.1382809633,19.100341424,101.969,402.428,1079.968,-78.2083333333,-12.8395061728,36.8577470362,36.5509948451,33.1646323514,,,,,,
1391,123198,3347076,Cam12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123198.0,,14.0,2.0,"REPLICATE>BLOCK>PLOT:123198,REPLICATE>BLOCK:17,REPLICATE:2",watered,NA,NA,"70,4966242956","78,4377444101",5.6881319639,220,265,110,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
1392,113198,3346787,Cam12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113198.0,,8.0,26.0,"REPLICATE>BLOCK>PLOT:113198,REPLICATE>BLOCK:32,REPLICATE:1",watered,NA,NA,"70,4966242956","73,6998526186",6.5181587302,235,280,115,"-3,20322832300",2012,,,,,,,,,,,,,,,,,
1393,223198,3346275,Cam12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223198.0,,14.0,33.0,"REPLICATE>BLOCK>PLOT:223198,REPLICATE>BLOCK:17,REPLICATE:2",rainfed,NA,NA,"72,0909156051","83,0722419114",3.0713376906,140,175,80,"-10,98132630630",2012,,,,,,,,,,,,,,,,,
1394,213198,3346056,Cam12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213198.0,,11.0,9.0,"REPLICATE>BLOCK>PLOT:213198,REPLICATE>BLOCK:6,REPLICATE:1",rainfed,NA,NA,"72,0909156051","81,5768017006",3.9504201681,160,195,90,"-9,48588609550",2012,,,,,,,,,,,,,,,,,
1395,233198,3345855,Cam12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233198.0,,6.0,31.0,"REPLICATE>BLOCK>PLOT:233198,REPLICATE>BLOCK:21,REPLICATE:3",rainfed,NA,NA,"70,4966242956","84,5738619048",4.2277385621,145,180,80,"-14,07723760920",2012,,,,,,,,,,,,,,,,,
1396,3198water_regimewatered,3334972,Cam12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,70.4884641114,75.7189708489,225.526930271,1922.3505376995,271.7432750464,114.2302477502,,,2012,20.3471009675,20.4960463441,19.1798477944,77.708,320.778,1221.815,-25.5434782609,-19.0464480874,36.7456107774,36.143872091,33.6997952668,,,,,,
1397,3198water_regimerainfed,3334726,Cam12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,73.0699412748,84.4604896446,147.6750544386,1218.0037426477,181.5153684221,81.9769905221,,,2012,20.3471009675,20.2324453816,19.1575206328,77.708,404.175,1101.456,-80.5747126437,-12.9575757576,36.7456107774,36.4689806079,33.2130797591,,,,,,
1398,123199,3347077,Cam12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123199.0,,13.0,7.0,"REPLICATE>BLOCK>PLOT:123199,REPLICATE>BLOCK:13,REPLICATE:2",watered,NA,NA,"70,4966242956","72,0909156051",6.0093781513,230,275,105,"-1,59429130950",2012,,,,,,,,,,,,,,,,,
1399,113199,3346788,Cam12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113199.0,,3.0,28.0,"REPLICATE>BLOCK>PLOT:113199,REPLICATE>BLOCK:12,REPLICATE:1",watered,NA,NA,"70,4966242956","75,2730380189",7.4841854964,220,260,95,"-4,77641372330",2012,,,,,,,,,,,,,,,,,
1400,223199,3346089,Cam12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223199.0,,11.0,38.0,"REPLICATE>BLOCK>PLOT:223199,REPLICATE>BLOCK:6,REPLICATE:2",rainfed,NA,NA,"80,0134329032","86,1419677247",4.44,160,190,80,"-6,12853482150",2012,,,,,,,,,,,,,,,,,
1401,233199,3345955,Cam12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233199.0,,9.0,35.0,"REPLICATE>BLOCK>PLOT:233199,REPLICATE>BLOCK:33,REPLICATE:3",rainfed,NA,NA,"72,0909156051","86,1419677247",3.2946915655,150,180,80,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
1402,213199,3346507,Cam12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213199.0,,18.0,12.0,"REPLICATE>BLOCK>PLOT:213199,REPLICATE>BLOCK:34,REPLICATE:1",rainfed,NA,NA,"72,0909156051","87,6930792087",1.6074397759,125,160,70,"-15,60216360360",2012,,,,,,,,,,,,,,,,,
1403,3199water_regimewatered,3334973,Cam12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,70.7419375598,73.6675740678,224.4395032139,2117.0261749275,267.5727968058,98.3237903803,,,2012,20.726301914,20.1250456409,19.1465066314,116.299,250.376,1282.253,-25.8703703704,-18.8888888889,36.8936122487,36.4672138787,33.5294174286,,,,,,
1404,3199water_regimerainfed,3334727,Cam12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,72.158227839,84.6178047945,146.263461867,1029.7969893855,178.4311272829,76.3196120141,,,2012,20.726301914,19.8929925701,19.1575206328,116.299,404.175,1101.456,-80.0128205128,-12.9575757576,36.8936122487,36.5217021122,33.2130797591,,,,,,
1405,213200,3346114,Cam12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213200.0,,12.0,4.0,"REPLICATE>BLOCK>PLOT:213200,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"73,6998526186","86,1419677247",4.2385210084,150,190,70,"-12,44211510610",2012,,,,,,,,,,,,,,,,,
1406,123200,3347078,Cam12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123200.0,,16.0,21.0,"REPLICATE>BLOCK>PLOT:123200,REPLICATE>BLOCK:27,REPLICATE:2",watered,NA,NA,"70,4966242956","75,2730380189",5.7240361033,240,260,120,"-4,77641372330",2012,,,,,,,,,,,,,,,,,
1407,113200,3346789,Cam12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113200.0,,9.0,25.0,"REPLICATE>BLOCK>PLOT:113200,REPLICATE>BLOCK:36,REPLICATE:1",watered,NA,NA,"70,4966242956","73,6998526186",5.2069106754,230,270,110,"-3,20322832300",2012,,,,,,,,,,,,,,,,,
1408,223200,3346538,Cam12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223200.0,,18.0,39.0,"REPLICATE>BLOCK>PLOT:223200,REPLICATE>BLOCK:34,REPLICATE:2",rainfed,NA,NA,"73,6998526186","84,5738619048",4.5892959851,150,175,65,"-10,87400928620",2012,,,,,,,,,,,,,,,,,
1409,233200,3345780,Cam12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233200.0,,3.0,50.0,"REPLICATE>BLOCK>PLOT:233200,REPLICATE>BLOCK:12,REPLICATE:3",rainfed,NA,NA,"68,9320610081","86,1419677247",4.3718518519,160,190,75,"-17,20990671660",2012,,,,,,,,,,,,,,,,,
1410,3200water_regimewatered,3334974,Cam12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,70.491800952,74.3380955164,236.0001386892,1617.5889505918,265.1500195199,112.9226532061,,,2012,20.5727244541,20.3614638567,19.1200204286,101.969,300.872,1256.835,-25.75,-19,36.8577470362,36.2456538622,33.5670649176,,,,,,
1411,3200water_regimerainfed,3334728,Cam12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,72.2175692959,85.8219426044,154.1723106729,1383.9161027257,186.0500972357,71.1942834316,,,2012,20.5727244541,20.1382809633,19.0615692158,101.969,425.663,1083.279,-78.2083333333,-12.8395061728,36.8577470362,36.5509948451,33.0912195354,,,,,,
1412,223201,3346145,Cam12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223201.0,,12.0,31.0,"REPLICATE>BLOCK>PLOT:223201,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"73,6998526186","84,5738619048",3.6852685963,145,175,75,"-10,87400928620",2012,,,,,,,,,,,,,,,,,
1413,123201,3347079,Cam12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123201.0,,11.0,17.0,"REPLICATE>BLOCK>PLOT:123201,REPLICATE>BLOCK:7,REPLICATE:2",watered,NA,NA,"70,4966242956","72,0909156051",5.8205104264,205,230,120,"-1,59429130950",2012,,,,,,,,,,,,,,,,,
1414,113201,3346790,Cam12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113201.0,,7.0,28.0,"REPLICATE>BLOCK>PLOT:113201,REPLICATE>BLOCK:28,REPLICATE:1",watered,NA,NA,"70,4966242956","72,0909156051",6.598984127,200,240,110,"-1,59429130950",2012,,,,,,,,,,,,,,,,,
1415,213201,3346397,Cam12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213201.0,,16.0,28.0,"REPLICATE>BLOCK>PLOT:213201,REPLICATE>BLOCK:28,REPLICATE:1",rainfed,NA,NA,"80,0134329032","84,5738619048",2.1925577342,125,160,65,"-4,56042900160",2012,,,,,,,,,,,,,,,,,
1416,233201,3345934,Cam12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233201.0,,8.0,44.0,"REPLICATE>BLOCK>PLOT:233201,REPLICATE>BLOCK:31,REPLICATE:3",rainfed,NA,NA,"70,4966242956","80,0134329032",4.0531764706,135,170,65,"-9,51680860760",2012,,,,,,,,,,,,,,,,,
1417,3201water_regimewatered,3334975,Cam12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,70.6322381579,72.0827207258,203.4221631286,2019.9314019204,236.1187082546,115.8061388827,,,2012,20.0961815536,20.7039891452,19.2723767493,67.73,224.423,1278.754,-27.5634920635,-18.6510416667,36.4726920779,36.6679407252,33.77108575,,,,,,
1418,3201water_regimerainfed,3334729,Cam12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,73.962020086,81.7151351576,137.1604056836,1171.612947638,171.7709621971,69.2612133681,,,2012,20.0961815536,20.2329265826,19.2557977708,67.73,331.081,1139.512,-84.8035714286,-13.1228070175,36.4726920779,36.5146407662,33.4369730682,,,,,,
1419,123202,3347080,Cam12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123202.0,,17.0,14.0,"REPLICATE>BLOCK>PLOT:123202,REPLICATE>BLOCK:30,REPLICATE:2",watered,NA,NA,"68,9320610081","78,4377444101",2.1706753813,220,270,110,"-9,50568340200",2012,,,,,,,,,,,,,,,,,
1420,113202,3346791,Cam12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113202.0,,9.0,12.0,"REPLICATE>BLOCK>PLOT:113202,REPLICATE>BLOCK:34,REPLICATE:1",watered,NA,NA,"72,0909156051","78,4377444101",3.8588671024,210,250,95,"-6,34682880500",2012,,,,,,,,,,,,,,,,,
1421,223202,3346429,Cam12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223202.0,,16.0,56.0,"REPLICATE>BLOCK>PLOT:223202,REPLICATE>BLOCK:28,REPLICATE:2",rainfed,NA,NA,"73,6998526186","87,6930792087",0.8969187675,150,180,70,"-13,99322659010",2012,,,,,,,,,,,,,,,,,
1422,213202,3345986,Cam12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213202.0,,10.0,5.0,"REPLICATE>BLOCK>PLOT:213202,REPLICATE>BLOCK:1,REPLICATE:1",rainfed,NA,NA,"72,0909156051","86,1419677247",1.9141437908,165,200,90,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
1423,233202,3345878,Cam12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233202.0,,6.0,51.0,"REPLICATE>BLOCK>PLOT:233202,REPLICATE>BLOCK:24,REPLICATE:3",rainfed,NA,NA,"72,0909156051","86,1419677247",1.0757696857,165,200,90,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
1424,3202water_regimewatered,3334976,Cam12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,70.5651108091,78.7624711649,217.4094771949,922.3883375408,260.949109661,100.2743666841,,,2012,20.246567466,20.1386252628,19.275349763,77.885,332.16,1185.355,-25.0733333333,-19.0254237288,36.6159487209,36.2321223024,33.5923042224,,,,,,
1425,3202water_regimerainfed,3334730,Cam12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,73.4716442461,87.5341662639,159.3642192726,395.118559539,192.2541400867,82.5310222829,,,2012,20.246567466,20.348009177,19.0808405241,77.885,450.764,1043.064,-76.688172043,-12.679245283,36.6159487209,36.4851535972,33.1975895787,,,,,,
1426,123203,3347081,Cam12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123203.0,,16.0,11.0,"REPLICATE>BLOCK>PLOT:123203,REPLICATE>BLOCK:26,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,NA,NA,"70,4966242956","73,6998526186",5.1504761905,220,245,100,"-3,20322832300",2012,,,,,,,,,,,,,,,,,
1427,113203,3346792,Cam12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113203.0,,3.0,21.0,"REPLICATE>BLOCK>PLOT:113203,REPLICATE>BLOCK:11,REPLICATE:1",watered,NA,NA,"68,9320610081","70,4966242956",5.564519141,200,240,105,"-1,56456328750",2012,,,,,,,,,,,,,,,,,
1428,223203,3346013,Cam12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223203.0,,10.0,29.0,"REPLICATE>BLOCK>PLOT:223203,REPLICATE>BLOCK:1,REPLICATE:2",rainfed,NA,NA,"68,9320610081","81,5768017006",2.9912605042,140,175,75,"-12,64474069250",2012,,,,,,,,,,,,,,,,,
1429,213203,3346189,Cam12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213203.0,,13.0,14.0,"REPLICATE>BLOCK>PLOT:213203,REPLICATE>BLOCK:14,REPLICATE:1",rainfed,NA,NA,"68,9320610081","76,8285955506",2.4106069094,140,180,90,"-7,89653454250",2012,,,,,,,,,,,,,,,,,
1430,233203,3345940,Cam12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233203.0,,8.0,50.0,"REPLICATE>BLOCK>PLOT:233203,REPLICATE>BLOCK:32,REPLICATE:3",rainfed,NA,NA,"68,9320610081","84,5738619048",3.5832704637,150,190,85,"-15,64180089670",2012,,,,,,,,,,,,,,,,,
1431,3203water_regimewatered,3334977,Cam12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,69.5617631067,71.5144194963,208.9755370561,1678.9430280003,242.0800277278,101.2876159596,,,2012,20.3471009675,20.5764743168,19.1963226333,77.708,249.501,1304.895,-27.7833333333,-18.6510416667,36.7456107774,36.5272836823,33.6038720667,,,,,,
1432,3203water_regimerainfed,3334731,Cam12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,69.5205338854,82.3225531259,141.7815253412,913.8045308768,181.2419706383,83.3344493324,,,2012,20.3471009675,20.1589800851,19.2251948183,77.708,428.658,1113.935,-82.7916666667,-13.056547619,36.7456107774,36.4515236471,33.3690868908,,,,,,
1433,123204,3347082,Cam12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123204.0,,18.0,21.0,"REPLICATE>BLOCK>PLOT:123204,REPLICATE>BLOCK:35,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,NA,NA,"72,0909156051","78,4377444101",4.9210432617,220,255,110,"-6,34682880500",2012,,,,,,,,,,,,,,,,,
1434,113204,3346793,Cam12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113204.0,,1.0,25.0,"REPLICATE>BLOCK>PLOT:113204,REPLICATE>BLOCK:4,REPLICATE:1",watered,NA,NA,"70,4966242956","78,4377444101",5.1426280735,235,270,125,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
1435,223204,3346214,Cam12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223204.0,,13.0,36.0,"REPLICATE>BLOCK>PLOT:223204,REPLICATE>BLOCK:14,REPLICATE:2",rainfed,NA,NA,"75,2730380189","87,6930792087",2.420497977,145,180,70,"-12,42004118980",2012,,,,,,,,,,,,,,,,,
1436,213204,3346385,Cam12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213204.0,,16.0,17.0,"REPLICATE>BLOCK>PLOT:213204,REPLICATE>BLOCK:27,REPLICATE:1",rainfed,NA,NA,"72,0909156051","84,5738619048",1.2207407407,140,170,70,"-12,48294629970",2012,,,,,,,,,,,,,,,,,
1437,233204,3345862,Cam12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233204.0,,6.0,37.0,"REPLICATE>BLOCK>PLOT:233204,REPLICATE>BLOCK:22,REPLICATE:3",rainfed,NA,NA,"78,4377444101","89,2556969823",2.4632555244,150,185,80,"-10,81795257220",2012,,,,,,,,,,,,,,,,,
1438,3204water_regimewatered,3334978,Cam12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,71.1685825455,78.1140047345,228.5239046006,1634.8437501715,262.3845062091,117.2150043592,,,2012,20.5688045465,19.9084326478,19.3404650341,102.311,332.16,1171.017,-24.8043478261,-19.0254237288,36.6046189341,36.3223328939,33.6725941321,,,,,,
1439,3204water_regimerainfed,3334732,Cam12,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,73.656759959,85.5310360649,144.8688718165,717.5731941925,179.4436456357,74.2175332955,,,2012,20.5688045465,20.1382809633,19.1926446887,102.311,425.663,1045.669,-78.2083333333,-12.8395061728,36.6046189341,36.5509948451,33.5283917069,,,,,,
1440,123205,3347083,Cam12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123205.0,,17.0,15.0,"REPLICATE>BLOCK>PLOT:123205,REPLICATE>BLOCK:31,REPLICATE:2",watered,NA,NA,"70,4966242956","78,4377444101",3.5472766885,210,240,115,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
1441,113205,3346794,Cam12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113205.0,,6.0,19.0,"REPLICATE>BLOCK>PLOT:113205,REPLICATE>BLOCK:23,REPLICATE:1",watered,NA,NA,"70,4966242956","75,2730380189",4.0399215686,200,230,100,"-4,77641372330",2012,,,,,,,,,,,,,,,,,
1442,223205,3346414,Cam12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223205.0,,16.0,43.0,"REPLICATE>BLOCK>PLOT:223205,REPLICATE>BLOCK:27,REPLICATE:2",rainfed,NA,NA,"72,0909156051","86,1419677247",0.6095985061,140,175,80,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
1443,213205,3346192,Cam12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213205.0,,13.0,16.0,"REPLICATE>BLOCK>PLOT:213205,REPLICATE>BLOCK:15,REPLICATE:1",rainfed,NA,NA,"70,4966242956","81,5768017006",1.2216296296,140,180,70,"-11,08017740500",2012,,,,,,,,,,,,,,,,,
1444,233205,3345772,Cam12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233205.0,,3.0,43.0,"REPLICATE>BLOCK>PLOT:233205,REPLICATE>BLOCK:11,REPLICATE:3",rainfed,NA,NA,"68,9320610081","86,1419677247",0.7734827264,145,180,80,"-17,20990671660",2012,,,,,,,,,,,,,,,,,
1445,3205water_regimewatered,3334979,Cam12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,70.6544402364,77.0853293042,205.0376924422,1150.0000591839,235.2924391023,105.5314769285,,,2012,20.1213224208,20.2783133525,19.301762702,78.059,317.925,1185.252,-25.2569444444,-19.0527777778,36.47139178,36.1783914415,33.7309133568,,,,,,
1446,3205water_regimerainfed,3334733,Cam12,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,71.4173998542,85.9618714965,141.8515986077,361.175666746,178.185840106,76.5119319921,,,2012,20.1213224208,20.3147849215,19.1926446887,78.059,449.35,1045.669,-78.5333333333,-12.8395061728,36.47139178,36.4605752221,33.5283917069,,,,,,
1447,123206,3347084,Cam12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,123206.0,,14.0,22.0,"REPLICATE>BLOCK>PLOT:123206,REPLICATE>BLOCK:20,REPLICATE:2",watered,NA,NA,"70,4966242956","78,4377444101",7.0712405851,215,250,110,"-7,94112011450",2012,,,,,,,,,,,,,,,,,
1448,113206,3346795,Cam12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,113206.0,,4.0,28.0,"REPLICATE>BLOCK>PLOT:113206,REPLICATE>BLOCK:16,REPLICATE:1",watered,NA,NA,"72,0909156051","78,4377444101",8.5769760349,200,240,120,"-6,34682880500",2012,,,,,,,,,,,,,,,,,
1449,223206,3346229,Cam12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,223206.0,,13.0,49.0,"REPLICATE>BLOCK>PLOT:223206,REPLICATE>BLOCK:15,REPLICATE:2",rainfed,NA,NA,"70,4966242956","80,0134329032",5.221837535,140,170,80,"-9,51680860760",2012,,,,,,,,,,,,,,,,,
1450,213206,3346522,Cam12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213206.0,,18.0,25.0,"REPLICATE>BLOCK>PLOT:213206,REPLICATE>BLOCK:36,REPLICATE:1",rainfed,NA,NA,"73,6998526186","86,1419677247",3.8282875817,120,150,65,"-12,44211510610",2012,,,,,,,,,,,,,,,,,
1451,233206,3345745,Cam12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,233206.0,,2.0,47.0,"REPLICATE>BLOCK>PLOT:233206,REPLICATE>BLOCK:7,REPLICATE:3",rainfed,NA,NA,"72,0909156051","86,1419677247",5.5784126984,145,180,80,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
1452,3206water_regimewatered,3334980,Cam12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,watered,,71.1969743203,78.6041965804,206.7752832929,2473.0293922592,245.0651429624,113.3788895385,,,2012,20.5727244541,19.9084326478,19.2184820098,101.969,332.16,1200.469,-24.8043478261,-19.0254237288,36.8577470362,36.3223328939,33.422956321,,,,,,
1453,3206water_regimerainfed,3334734,Cam12,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,Syngenta Campagnola 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,,72.3518129452,84.5564603906,134.4290856958,1575.8888878948,165.4828798629,74.1504879439,,,2012,20.5727244541,20.0433050146,19.1575206328,101.969,404.175,1101.456,-80.3888888889,-12.9575757576,36.8577470362,36.563371727,33.2130797591,,,,,,
1454,213207,3346434,Cam12,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,Syngenta Campagnola 2012,REPLICATE>BLOCK>PLOT,,,213207.0,,17.0,4.0,"REPLICATE>BLOCK>PLOT:213207,REPLICATE>BLOCK:29,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,NA,NA,"72,0909156051","86,1419677247",2.6574901961,155,190,80,"-14,05105211960",2012,,,,,,,,,,,,,,,,,
